,Cases entries 0 - 9,Cases entries 10 - 19,Cases entries 20 - 29,Cases entries 30 - 39,Cases entries 40 - 49,Cases entries 50 - 59,Cases entries 60 - 69,Cases entries 70 - 79,Cases entries 80+,Cases inz_entries 0 - 9,Cases inz_entries 10 - 19,Cases inz_entries 20 - 29,Cases inz_entries 30 - 39,Cases inz_entries 40 - 49,Cases inz_entries 50 - 59,Cases inz_entries 60 - 69,Cases inz_entries 70 - 79,Cases inz_entries 80+,Cases inzsumTotal 0 - 9,Cases inzsumTotal 10 - 19,Cases inzsumTotal 20 - 29,Cases inzsumTotal 30 - 39,Cases inzsumTotal 40 - 49,Cases inzsumTotal 50 - 59,Cases inzsumTotal 60 - 69,Cases inzsumTotal 70 - 79,Cases inzsumTotal 80+,Death entries 0 - 9,Death entries 10 - 19,Death entries 20 - 29,Death entries 30 - 39,Death entries 40 - 49,Death entries 50 - 59,Death entries 60 - 69,Death entries 70 - 79,Death entries 80+,Death inz_entries 0 - 9,Death inz_entries 10 - 19,Death inz_entries 20 - 29,Death inz_entries 30 - 39,Death inz_entries 40 - 49,Death inz_entries 50 - 59,Death inz_entries 60 - 69,Death inz_entries 70 - 79,Death inz_entries 80+,Death inzsumTotal 0 - 9,Death inzsumTotal 10 - 19,Death inzsumTotal 20 - 29,Death inzsumTotal 30 - 39,Death inzsumTotal 40 - 49,Death inzsumTotal 50 - 59,Death inzsumTotal 60 - 69,Death inzsumTotal 70 - 79,Death inzsumTotal 80+,Hosp entries 0 - 9,Hosp entries 10 - 19,Hosp entries 20 - 29,Hosp entries 30 - 39,Hosp entries 40 - 49,Hosp entries 50 - 59,Hosp entries 60 - 69,Hosp entries 70 - 79,Hosp entries 80+,Hosp inz_entries 0 - 9,Hosp inz_entries 10 - 19,Hosp inz_entries 20 - 29,Hosp inz_entries 30 - 39,Hosp inz_entries 40 - 49,Hosp inz_entries 50 - 59,Hosp inz_entries 60 - 69,Hosp inz_entries 70 - 79,Hosp inz_entries 80+,Hosp inzsumTotal 0 - 9,Hosp inzsumTotal 10 - 19,Hosp inzsumTotal 20 - 29,Hosp inzsumTotal 30 - 39,Hosp inzsumTotal 40 - 49,Hosp inzsumTotal 50 - 59,Hosp inzsumTotal 60 - 69,Hosp inzsumTotal 70 - 79,Hosp inzsumTotal 80+,Cases entries female,Cases entries male,Cases inz_entries female,Cases inz_entries male,Cases inzsumTotal female,Cases inzsumTotal male,Death entries female,Death entries male,Death inz_entries female,Death inz_entries male,Death inzsumTotal female,Death inzsumTotal male,Hosp entries female,Hosp entries male,Hosp inz_entries female,Hosp inz_entries male,Hosp inzsumTotal female,Hosp inzsumTotal male,VaccDosesAdministered sumTotal,VaccDosesAdministered per100PersonsTotal,FullyVaccPersons sumTotal,FullyVaccPersons per100PersonsTotal,ICU_AllPatients,ICU_Covid19Patients,ICU_Capacity,Total_AllPatients,Total_Covid19Patients,Total_Capacity,ICU_NonCovid19Patients,ICU_FreeCapacity,Total_NonCovid19Patients,Total_FreeCapacity,lower_ci_day,upper_ci_day,anteil_pos,case_entries,case_inz_entries,case_inzsumTotal,hosp_entries,hosp_inz_entries,hosp_inzsumTotal,death_entries,death_inz_entries,death_inzsumTotal,test_entries,test_inz_entries,test_inzsumTotal,median_R_mean,median_R_highHPD,median_R_lowHPD,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,kofStrigency,Borders,Events,Gatherings/private events,Demonstrations,Primary (includes kindergarten) and lower secondary school,"Upper secondary school, vocational schools and higher education",universities and other educational establishments ,Mountain railways,Homeworking,Restaurants,Discos/Nightclubs,Shops/Markets,Penalties,Mask mandatory in publicly accessible establishments/ spaces (shops etc.),Mask mandatory in public transport,Masks mandatory in schools,Masks mandatory at work,"Cultural, entertainment and recreational facilities",Sport/Wellness facilities,Sport activities,Religious services,Singing allowed,isHolyday,intervistaMob,meanNeighborIncidence,maxNeighborIncidence,temp_min,temp_max,clouds,precipitation
2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.0,50.0,641.0,5.0,1165.0,40.0,10.0,636.0,524.0,,,,2.0,1.02,692.39,0.0,0.0,86.29,0.0,0.0,28.59,410.0,209.35,8689.06,0.93,1.52,0.48,,,,-20.0,-22.0,3.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,23.949163068617,,,288.71,300.15,75.70833333333333,0.0
2020-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,0.0,50.0,663.0,3.0,1165.0,45.0,5.0,660.0,502.0,,,,13.0,6.64,699.03,0.0,0.0,86.29,1.0,0.51,29.1,268.0,136.84,8825.9,0.98,1.6,0.51,,,,-20.0,-24.0,3.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,24.0839692998216,,,283.71,299.26,57.44,0.0
2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.0,50.0,638.0,2.0,1165.0,41.0,8.0,636.0,527.0,,,,5.0,2.55,701.58,0.0,0.0,86.29,0.0,0.0,29.1,346.0,176.67,9002.57,1.02,1.65,0.54,-30.0,,,-23.0,-27.0,6.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,25.8359675584879,,,285.37,297.15,75.45833333333333,14.030000000000001
2020-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.51,702.09,0.0,0.0,86.29,0.0,0.0,29.1,277.0,141.44,9144.01,1.05,1.69,0.55,-27.0,,,-20.0,,,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,17.8706583713689,,,285.37,290.37,82.29166666666667,2.8299999999999996
2020-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.51,702.09,0.0,0.0,86.29,0.0,0.0,29.1,277.0,141.44,9144.01,1.05,1.69,0.55,-27.0,,,-20.0,,,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,17.8706583713689,,,285.37,290.37,82.29166666666667,2.8299999999999996
2020-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.02,703.11,0.0,0.0,86.29,0.0,0.0,29.1,82.0,41.87,9185.88,1.07,1.72,0.57,,,,-31.0,,,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,9.06113027989787,,,284.26,288.15,92.08333333333333,31.830000000000002
2020-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.02,703.11,0.0,0.0,86.29,0.0,0.0,29.1,82.0,41.87,9185.88,1.07,1.72,0.57,,,,-31.0,,,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,9.06113027989787,,,284.26,288.15,92.08333333333333,31.830000000000002
2020-08-31,1.0,1.0,10.0,6.0,4.0,6.0,1.0,0.0,2.0,5.39,6.49,42.22,17.89,14.89,21.66,4.82,0.0,15.13,80.8,344.07,1038.63,697.7,819.09,927.93,640.44,713.8,1021.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.89,74.48,295.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,6.21,0.0,5.39,6.49,16.89,32.8,67.02,61.38,110.75,260.69,408.53,13.0,18.0,12.89,18.95,720.89,716.86,0.0,0.0,0.0,0.0,29.75,28.42,1.0,1.0,0.99,1.05,87.26,87.37,,,,,34.0,0.0,50.0,636.0,2.0,1165.0,34.0,16.0,634.0,529.0,,,,4.0,2.04,705.15,1.0,0.51,86.8,0.0,0.0,29.1,337.0,172.08,9357.96,1.08,1.73,0.58,,,,-20.0,-25.0,6.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,19.9050373962502,37.681498534413585,57.9353724043559,283.15,293.71,70.79166666666667,7.659999999999999
2020-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,1.0,50.0,630.0,1.0,1165.0,44.0,5.0,629.0,535.0,,,,3.0,1.53,706.68,0.0,0.0,86.8,0.0,0.0,29.1,473.0,241.52,9599.48,1.07,1.71,0.57,,,,-18.0,-25.0,5.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,22.002972758639,,,285.37,293.71,75.5,4.68
2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,0.0,50.0,639.0,2.0,1165.0,45.0,5.0,637.0,526.0,,,,8.0,4.08,710.77,1.0,0.51,87.31,0.0,0.0,29.1,424.0,216.5,9815.98,1.04,1.66,0.55,,,,-20.0,-23.0,4.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,24.7490504726848,,,283.15,296.48,31.125,0.0
2020-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,2.0,50.0,635.0,3.0,1165.0,39.0,9.0,632.0,530.0,,,,1.0,0.51,711.28,0.0,0.0,87.31,0.0,0.0,29.1,335.0,171.05,9987.03,1.0,1.61,0.53,,,,-20.0,-24.0,3.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,23.3547097900696,,,280.93,298.15,29.0,0.0
2020-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,2.0,50.0,618.0,4.0,1165.0,41.0,7.0,614.0,547.0,,,,6.0,3.06,714.34,0.0,0.0,87.31,0.0,0.0,29.1,383.0,195.56,10182.59,0.97,1.57,0.51,-25.0,,,-18.0,-23.0,2.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,26.9786012739826,,,283.71,303.15,13.208333333333334,0.0
2020-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.53,715.88,0.0,0.0,87.31,0.0,0.0,29.1,235.0,119.99,10302.59,0.93,1.53,0.49,-28.0,,,-13.0,,,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,23.6064803265639,,,285.93,301.15,34.583333333333336,0.0
2020-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.53,715.88,0.0,0.0,87.31,0.0,0.0,29.1,235.0,119.99,10302.59,0.93,1.53,0.49,-28.0,,,-13.0,,,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,23.6064803265639,,,285.93,301.15,34.583333333333336,0.0
2020-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.06,718.94,0.0,0.0,87.31,0.0,0.0,29.1,200.0,102.12,10404.71,0.89,1.47,0.45,,,,-19.0,,,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,13.6585487556926,,,284.82,293.15,66.91666666666667,0.0
2020-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.06,718.94,0.0,0.0,87.31,0.0,0.0,29.1,200.0,102.12,10404.71,0.89,1.47,0.45,,,,-19.0,,,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,13.6585487556926,,,284.82,293.15,66.91666666666667,0.0
2020-09-07,0.0,4.0,10.0,3.0,5.0,3.0,1.0,1.0,0.0,0.0,25.97,42.22,8.94,18.62,10.83,4.82,6.21,0.0,80.8,370.03,1080.85,706.64,837.71,938.76,645.25,720.0,1021.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.89,74.48,295.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39,6.49,16.89,32.8,67.02,61.38,110.75,260.69,408.53,11.0,16.0,10.91,16.84,731.8,733.71,0.0,0.0,0.0,0.0,29.75,28.42,0.0,0.0,0.0,0.0,87.26,87.37,,,,,34.0,1.0,50.0,587.0,2.0,1165.0,33.0,16.0,585.0,578.0,,,,8.0,4.08,723.02,0.0,0.0,87.31,0.0,0.0,29.1,271.0,138.38,10543.09,0.83,1.4,0.41,,,,-20.0,-26.0,5.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,21.8528655583867,40.998193407168344,71.4,283.71,295.37,45.166666666666664,0.0
2020-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,1.0,50.0,589.0,2.0,1165.0,36.0,13.0,587.0,576.0,,,,4.0,2.04,725.07,0.0,0.0,87.31,0.0,0.0,29.1,460.0,234.88,10777.97,0.77,1.32,0.36,,,,-18.0,-24.0,3.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,22.4660227238704,,,280.15,297.59,0.375,0.0
2020-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,1.0,50.0,619.0,2.0,1165.0,42.0,7.0,617.0,546.0,,,,6.0,3.06,728.13,0.0,0.0,87.31,0.0,0.0,29.1,357.0,182.29,10960.25,0.72,1.27,0.33,,,,-19.0,-22.0,3.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,24.9868534420948,,,283.15,301.48,3.5833333333333335,0.0
2020-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,1.0,50.0,654.0,1.0,1165.0,38.0,11.0,653.0,511.0,,,,1.0,0.51,728.64,0.0,0.0,87.31,0.0,0.0,29.1,328.0,167.48,11127.73,0.69,1.24,0.3,,,,-19.0,-23.0,3.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,24.7350903314509,,,282.15,299.82,41.6,0.0
2020-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,1.0,50.0,644.0,1.0,1165.0,43.0,6.0,643.0,521.0,,,,4.0,2.04,730.68,0.0,0.0,87.31,0.0,0.0,29.1,332.0,169.52,11297.26,0.69,1.26,0.29,-24.0,-6.0,37.0,-16.0,-23.0,3.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,25.497083262051,,,285.15,299.82,55.958333333333336,0.12
2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.02,731.7,0.0,0.0,87.31,0.0,0.0,29.1,259.0,132.25,11429.51,0.71,1.31,0.29,-28.0,-8.0,106.0,-13.0,-4.0,,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,22.5320271378396,,,284.15,302.59,12.625,0.0
2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.02,731.7,0.0,0.0,87.31,0.0,0.0,29.1,259.0,132.25,11429.51,0.71,1.31,0.29,-28.0,-8.0,106.0,-13.0,-4.0,,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,22.5320271378396,,,284.15,302.59,12.625,0.0
2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.02,732.73,0.0,0.0,87.31,0.0,0.0,29.1,94.0,48.0,11477.5,0.74,1.37,0.3,-22.0,-2.0,105.0,-11.0,-4.0,,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,21.5423388601272,,,283.15,302.15,0.875,0.0
2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.02,732.73,0.0,0.0,87.31,0.0,0.0,29.1,94.0,48.0,11477.5,0.74,1.37,0.3,-22.0,-2.0,105.0,-11.0,-4.0,,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,21.5423388601272,,,283.15,302.15,0.875,0.0
2020-09-14,0.0,1.0,7.0,7.0,2.0,2.0,3.0,0.0,0.0,0.0,6.49,29.55,20.87,7.45,7.22,14.45,0.0,0.0,80.8,376.53,1110.41,727.51,845.15,945.98,659.7,720.0,1021.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.89,74.48,295.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39,6.49,16.89,32.8,67.02,61.38,110.75,260.69,408.53,8.0,14.0,7.93,14.74,739.73,748.44,0.0,0.0,0.0,0.0,29.75,28.42,0.0,0.0,0.0,0.0,87.26,87.37,,,,,36.0,1.0,50.0,620.0,3.0,1165.0,35.0,14.0,617.0,545.0,,,,6.0,3.06,735.79,0.0,0.0,87.31,0.0,0.0,29.1,221.0,112.84,11590.35,0.78,1.45,0.31,-25.0,-6.0,19.0,-18.0,-21.0,4.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,21.789618725593,46.02847082050216,86.425025001865,285.15,304.15,61.875,0.0
2020-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,1.0,50.0,646.0,2.0,1165.0,40.0,9.0,644.0,519.0,,,,2.0,1.02,736.81,0.0,0.0,87.31,0.0,0.0,29.1,427.0,218.03,11808.38,0.82,1.54,0.32,-21.0,-5.0,27.0,-16.0,-20.0,4.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,23.8853654682721,,,286.48,305.15,12.583333333333334,0.0
2020-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,1.0,50.0,682.0,2.0,1165.0,38.0,11.0,680.0,483.0,,,,8.0,4.08,740.9,0.0,0.0,87.31,0.0,0.0,29.1,305.0,155.74,11964.11,0.87,1.63,0.35,-25.0,-9.0,4.0,-16.0,-19.0,4.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,22.9219173133541,,,287.15,304.15,63.625,0.64
2020-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,1.0,50.0,688.0,2.0,1165.0,40.0,9.0,686.0,477.0,,,,3.0,1.53,742.43,0.0,0.0,87.31,0.0,0.0,29.1,336.0,171.57,12135.68,0.96,1.78,0.39,-24.0,-7.0,-4.0,-19.0,-21.0,3.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,23.3034301345192,,,286.15,300.37,15.6,0.5
2020-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.0,50.0,692.0,2.0,1165.0,41.0,8.0,690.0,473.0,,,,1.0,0.51,742.94,0.0,0.0,87.31,0.0,0.0,29.1,230.0,117.44,12253.12,1.1,1.99,0.48,-27.0,-10.0,19.0,-17.0,-20.0,3.0,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,25.3430346781714,,,286.48,300.37,34.541666666666664,0.0
2020-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,742.94,0.0,0.0,87.31,0.0,0.0,29.1,183.0,93.44,12346.56,1.29,2.25,0.6,-28.0,-13.0,68.0,-13.0,-5.0,,40.83333206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,24.2222930531992,,,285.15,297.15,63.291666666666664,0.0
