,country,region_name,nuts_code,year_week,rate_14_day_per_100k,source
8078,Hungary,Csongrad,HU333,2020-W48,776.7390016368261,"Epidemic intelligence, subnational weekly data"
8079,Hungary,Csongrad,HU333,2020-W49,881.9276382515089,"Epidemic intelligence, subnational weekly data"
8080,Hungary,Csongrad,HU333,2020-W50,780.253657752829,"Epidemic intelligence, subnational weekly data"
8081,Hungary,Csongrad,HU333,2020-W51,724.01915989677,"Epidemic intelligence, subnational weekly data"
8082,Hungary,Csongrad,HU333,2020-W52,510.880371147686,"Epidemic intelligence, subnational weekly data"
8083,Hungary,Csongrad,HU333,2020-W53,324.85464386491697,"Epidemic intelligence, subnational weekly data"
8084,Hungary,Csongrad,HU333,2021-W01,328.871393711778,"Epidemic intelligence, subnational weekly data"
8085,Hungary,Csongrad,HU333,2021-W02,258.57827139170297,"Epidemic intelligence, subnational weekly data"
8086,Hungary,Csongrad,HU333,2021-W03,179.749555647048,"Epidemic intelligence, subnational weekly data"
8087,Hungary,Csongrad,HU333,2021-W04,165.690931183033,"Epidemic intelligence, subnational weekly data"
8088,Hungary,Csongrad,HU333,2021-W05,157.40638462388202,"Epidemic intelligence, subnational weekly data"
8089,Hungary,Csongrad,HU333,2021-W06,178.49432131990397,"Epidemic intelligence, subnational weekly data"
8090,Hungary,Csongrad,HU333,2021-W07,280.168301818583,"Epidemic intelligence, subnational weekly data"
8091,Hungary,Csongrad,HU333,2021-W08,434.81317092274804,"Epidemic intelligence, subnational weekly data"
8092,Hungary,Csongrad,HU333,2021-W09,637.6590381892489,"Epidemic intelligence, subnational weekly data"
8093,Hungary,Csongrad,HU333,2021-W10,877.6598415392191,"Epidemic intelligence, subnational weekly data"
8094,Hungary,Fejer,HU211,2020-W15,,"Epidemic intelligence, subnational weekly data"
8095,Hungary,Fejer,HU211,2020-W16,37.5057034947193,"Epidemic intelligence, subnational weekly data"
8096,Hungary,Fejer,HU211,2020-W17,35.116805182953804,"Epidemic intelligence, subnational weekly data"
8097,Hungary,Fejer,HU211,2020-W18,30.8167882217758,"Epidemic intelligence, subnational weekly data"
8098,Hungary,Fejer,HU211,2020-W19,16.4833983511824,"Epidemic intelligence, subnational weekly data"
8099,Hungary,Fejer,HU211,2020-W20,11.7056017276513,"Epidemic intelligence, subnational weekly data"
8100,Hungary,Fejer,HU211,2020-W21,7.40558476647325,"Epidemic intelligence, subnational weekly data"
8101,Hungary,Fejer,HU211,2020-W22,2.8666779741186805,"Epidemic intelligence, subnational weekly data"
8102,Hungary,Fejer,HU211,2020-W23,1.19444915588278,"Epidemic intelligence, subnational weekly data"
8103,Hungary,Fejer,HU211,2020-W24,1.19444915588278,"Epidemic intelligence, subnational weekly data"
8104,Hungary,Fejer,HU211,2020-W25,0.477779662353113,"Epidemic intelligence, subnational weekly data"
8105,Hungary,Fejer,HU211,2020-W26,0.23888983117655602,"Epidemic intelligence, subnational weekly data"
8106,Hungary,Fejer,HU211,2020-W27,0.716669493529669,"Epidemic intelligence, subnational weekly data"
8107,Hungary,Fejer,HU211,2020-W28,0.477779662353113,"Epidemic intelligence, subnational weekly data"
8108,Hungary,Fejer,HU211,2020-W29,0.0,"Epidemic intelligence, subnational weekly data"
8109,Hungary,Fejer,HU211,2020-W30,0.23888983117655602,"Epidemic intelligence, subnational weekly data"
8110,Hungary,Fejer,HU211,2020-W31,0.0,"Epidemic intelligence, subnational weekly data"
8111,Hungary,Fejer,HU211,2020-W32,0.477779662353113,"Epidemic intelligence, subnational weekly data"
8112,Hungary,Fejer,HU211,2020-W33,2.8666779741186805,"Epidemic intelligence, subnational weekly data"
8113,Hungary,Fejer,HU211,2020-W34,4.53890679235457,"Epidemic intelligence, subnational weekly data"
8114,Hungary,Fejer,HU211,2020-W35,10.988932234121599,"Epidemic intelligence, subnational weekly data"
8115,Hungary,Fejer,HU211,2020-W36,41.5668306247208,"Epidemic intelligence, subnational weekly data"
8116,Hungary,Fejer,HU211,2020-W37,86.4781188859134,"Epidemic intelligence, subnational weekly data"
8117,Hungary,Fejer,HU211,2020-W38,103.678186730625,"Epidemic intelligence, subnational weekly data"
8118,Hungary,Fejer,HU211,2020-W39,98.6615002759178,"Epidemic intelligence, subnational weekly data"
8119,Hungary,Fejer,HU211,2020-W40,86.23922905473681,"Epidemic intelligence, subnational weekly data"
8120,Hungary,Fejer,HU211,2020-W41,91.2559155094445,"Epidemic intelligence, subnational weekly data"
8121,Hungary,Fejer,HU211,2020-W42,117.533796938866,"Epidemic intelligence, subnational weekly data"
8122,Hungary,Fejer,HU211,2020-W43,168.895110641825,"Epidemic intelligence, subnational weekly data"
8123,Hungary,Fejer,HU211,2020-W44,298.373399139519,"Epidemic intelligence, subnational weekly data"
8124,Hungary,Fejer,HU211,2020-W45,436.451721559568,"Epidemic intelligence, subnational weekly data"
8125,Hungary,Fejer,HU211,2020-W46,449.11288261192595,"Epidemic intelligence, subnational weekly data"
8126,Hungary,Fejer,HU211,2020-W47,501.907535301945,"Epidemic intelligence, subnational weekly data"
8127,Hungary,Fejer,HU211,2020-W48,591.969001655507,"Epidemic intelligence, subnational weekly data"
8128,Hungary,Fejer,HU211,2020-W49,603.674603383158,"Epidemic intelligence, subnational weekly data"
8129,Hungary,Fejer,HU211,2020-W50,592.685671149036,"Epidemic intelligence, subnational weekly data"
8130,Hungary,Fejer,HU211,2020-W51,507.163111587829,"Epidemic intelligence, subnational weekly data"
8131,Hungary,Fejer,HU211,2020-W52,331.340195841884,"Epidemic intelligence, subnational weekly data"
8132,Hungary,Fejer,HU211,2020-W53,269.46772956715597,"Epidemic intelligence, subnational weekly data"
8133,Hungary,Fejer,HU211,2021-W01,372.668136635428,"Epidemic intelligence, subnational weekly data"
8134,Hungary,Fejer,HU211,2021-W02,333.01242466012,"Epidemic intelligence, subnational weekly data"
8135,Hungary,Fejer,HU211,2021-W03,232.91758539714198,"Epidemic intelligence, subnational weekly data"
8136,Hungary,Fejer,HU211,2021-W04,199.473009032425,"Epidemic intelligence, subnational weekly data"
8137,Hungary,Fejer,HU211,2021-W05,168.417330979472,"Epidemic intelligence, subnational weekly data"
8138,Hungary,Fejer,HU211,2021-W06,163.16175469358802,"Epidemic intelligence, subnational weekly data"
8139,Hungary,Fejer,HU211,2021-W07,258.478797333034,"Epidemic intelligence, subnational weekly data"
8140,Hungary,Fejer,HU211,2021-W08,490.918603067823,"Epidemic intelligence, subnational weekly data"
8141,Hungary,Fejer,HU211,2021-W09,808.403188701467,"Epidemic intelligence, subnational weekly data"
8142,Hungary,Fejer,HU211,2021-W10,1166.02126597277,"Epidemic intelligence, subnational weekly data"
8143,Hungary,Gyor-Moson-Sopron,HU221,2020-W15,,"Epidemic intelligence, subnational weekly data"
8144,Hungary,Gyor-Moson-Sopron,HU221,2020-W16,8.66549295030445,"Epidemic intelligence, subnational weekly data"
8145,Hungary,Gyor-Moson-Sopron,HU221,2020-W17,3.1703022988918703,"Epidemic intelligence, subnational weekly data"
8146,Hungary,Gyor-Moson-Sopron,HU221,2020-W18,1.26812091955675,"Epidemic intelligence, subnational weekly data"
8147,Hungary,Gyor-Moson-Sopron,HU221,2020-W19,1.26812091955675,"Epidemic intelligence, subnational weekly data"
8148,Hungary,Gyor-Moson-Sopron,HU221,2020-W20,0.634060459778375,"Epidemic intelligence, subnational weekly data"
8149,Hungary,Gyor-Moson-Sopron,HU221,2020-W21,0.21135348659279196,"Epidemic intelligence, subnational weekly data"
8150,Hungary,Gyor-Moson-Sopron,HU221,2020-W22,0.21135348659279196,"Epidemic intelligence, subnational weekly data"
8151,Hungary,Gyor-Moson-Sopron,HU221,2020-W23,0.21135348659279196,"Epidemic intelligence, subnational weekly data"
8152,Hungary,Gyor-Moson-Sopron,HU221,2020-W24,0.21135348659279196,"Epidemic intelligence, subnational weekly data"
8153,Hungary,Gyor-Moson-Sopron,HU221,2020-W25,0.21135348659279196,"Epidemic intelligence, subnational weekly data"
8154,Hungary,Gyor-Moson-Sopron,HU221,2020-W26,0.0,"Epidemic intelligence, subnational weekly data"
8155,Hungary,Gyor-Moson-Sopron,HU221,2020-W27,0.422706973185583,"Epidemic intelligence, subnational weekly data"
8156,Hungary,Gyor-Moson-Sopron,HU221,2020-W28,0.634060459778375,"Epidemic intelligence, subnational weekly data"
8157,Hungary,Gyor-Moson-Sopron,HU221,2020-W29,0.422706973185583,"Epidemic intelligence, subnational weekly data"
8158,Hungary,Gyor-Moson-Sopron,HU221,2020-W30,1.90218137933512,"Epidemic intelligence, subnational weekly data"
8159,Hungary,Gyor-Moson-Sopron,HU221,2020-W31,2.5362418391135,"Epidemic intelligence, subnational weekly data"
8160,Hungary,Gyor-Moson-Sopron,HU221,2020-W32,1.26812091955675,"Epidemic intelligence, subnational weekly data"
8161,Hungary,Gyor-Moson-Sopron,HU221,2020-W33,1.47947440614954,"Epidemic intelligence, subnational weekly data"
8162,Hungary,Gyor-Moson-Sopron,HU221,2020-W34,2.74759532570629,"Epidemic intelligence, subnational weekly data"
8163,Hungary,Gyor-Moson-Sopron,HU221,2020-W35,11.6244417626035,"Epidemic intelligence, subnational weekly data"
8164,Hungary,Gyor-Moson-Sopron,HU221,2020-W36,30.6462555559548,"Epidemic intelligence, subnational weekly data"
8165,Hungary,Gyor-Moson-Sopron,HU221,2020-W37,75.8759016868122,"Epidemic intelligence, subnational weekly data"
8166,Hungary,Gyor-Moson-Sopron,HU221,2020-W38,131.884575633902,"Epidemic intelligence, subnational weekly data"
8167,Hungary,Gyor-Moson-Sopron,HU221,2020-W39,170.35091019378999,"Epidemic intelligence, subnational weekly data"
8168,Hungary,Gyor-Moson-Sopron,HU221,2020-W40,179.861817090466,"Epidemic intelligence, subnational weekly data"
8169,Hungary,Gyor-Moson-Sopron,HU221,2020-W41,246.22681188060199,"Epidemic intelligence, subnational weekly data"
8170,Hungary,Gyor-Moson-Sopron,HU221,2020-W42,295.049467283537,"Epidemic intelligence, subnational weekly data"
8171,Hungary,Gyor-Moson-Sopron,HU221,2020-W43,328.654671651791,"Epidemic intelligence, subnational weekly data"
8172,Hungary,Gyor-Moson-Sopron,HU221,2020-W44,512.320851500927,"Epidemic intelligence, subnational weekly data"
8173,Hungary,Gyor-Moson-Sopron,HU221,2020-W45,933.971057253546,"Epidemic intelligence, subnational weekly data"
8174,Hungary,Gyor-Moson-Sopron,HU221,2020-W46,1128.20491143232,"Epidemic intelligence, subnational weekly data"
8175,Hungary,Gyor-Moson-Sopron,HU221,2020-W47,833.1554441487849,"Epidemic intelligence, subnational weekly data"
8176,Hungary,Gyor-Moson-Sopron,HU221,2020-W48,737.41231472225,"Epidemic intelligence, subnational weekly data"
8177,Hungary,Gyor-Moson-Sopron,HU221,2020-W49,765.9450354122771,"Epidemic intelligence, subnational weekly data"
8178,Hungary,Gyor-Moson-Sopron,HU221,2020-W50,606.584506521312,"Epidemic intelligence, subnational weekly data"
8179,Hungary,Gyor-Moson-Sopron,HU221,2020-W51,415.520954641428,"Epidemic intelligence, subnational weekly data"
8180,Hungary,Gyor-Moson-Sopron,HU221,2020-W52,267.784867513067,"Epidemic intelligence, subnational weekly data"
8181,Hungary,Gyor-Moson-Sopron,HU221,2020-W53,205.85829594137903,"Epidemic intelligence, subnational weekly data"
8182,Hungary,Gyor-Moson-Sopron,HU221,2021-W01,226.148230654287,"Epidemic intelligence, subnational weekly data"
8183,Hungary,Gyor-Moson-Sopron,HU221,2021-W02,214.312435405091,"Epidemic intelligence, subnational weekly data"
8184,Hungary,Gyor-Moson-Sopron,HU221,2021-W03,140.127361611021,"Epidemic intelligence, subnational weekly data"
8185,Hungary,Gyor-Moson-Sopron,HU221,2021-W04,128.291566361825,"Epidemic intelligence, subnational weekly data"
8186,Hungary,Gyor-Moson-Sopron,HU221,2021-W05,165.48978000215598,"Epidemic intelligence, subnational weekly data"
8187,Hungary,Gyor-Moson-Sopron,HU221,2021-W06,221.709807435838,"Epidemic intelligence, subnational weekly data"
8188,Hungary,Gyor-Moson-Sopron,HU221,2021-W07,350.212727284256,"Epidemic intelligence, subnational weekly data"
8189,Hungary,Gyor-Moson-Sopron,HU221,2021-W08,613.136464605688,"Epidemic intelligence, subnational weekly data"
8190,Hungary,Gyor-Moson-Sopron,HU221,2021-W09,952.781517560305,"Epidemic intelligence, subnational weekly data"
8191,Hungary,Gyor-Moson-Sopron,HU221,2021-W10,1267.2755056103802,"Epidemic intelligence, subnational weekly data"
8192,Hungary,Hajdu-Bihar,HU321,2020-W15,,"Epidemic intelligence, subnational weekly data"
8193,Hungary,Hajdu-Bihar,HU321,2020-W16,1.32896168223767,"Epidemic intelligence, subnational weekly data"
8194,Hungary,Hajdu-Bihar,HU321,2020-W17,0.7594066755643821,"Epidemic intelligence, subnational weekly data"
8195,Hungary,Hajdu-Bihar,HU321,2020-W18,0.189851668891095,"Epidemic intelligence, subnational weekly data"
8196,Hungary,Hajdu-Bihar,HU321,2020-W19,0.0,"Epidemic intelligence, subnational weekly data"
8197,Hungary,Hajdu-Bihar,HU321,2020-W20,0.0,"Epidemic intelligence, subnational weekly data"
8198,Hungary,Hajdu-Bihar,HU321,2020-W21,0.189851668891095,"Epidemic intelligence, subnational weekly data"
8199,Hungary,Hajdu-Bihar,HU321,2020-W22,0.37970333778219106,"Epidemic intelligence, subnational weekly data"
8200,Hungary,Hajdu-Bihar,HU321,2020-W23,0.37970333778219106,"Epidemic intelligence, subnational weekly data"
8201,Hungary,Hajdu-Bihar,HU321,2020-W24,0.37970333778219106,"Epidemic intelligence, subnational weekly data"
8202,Hungary,Hajdu-Bihar,HU321,2020-W25,0.189851668891095,"Epidemic intelligence, subnational weekly data"
8203,Hungary,Hajdu-Bihar,HU321,2020-W26,-0.949258344455477,"Epidemic intelligence, subnational weekly data"
8204,Hungary,Hajdu-Bihar,HU321,2020-W27,-0.7594066755643821,"Epidemic intelligence, subnational weekly data"
8205,Hungary,Hajdu-Bihar,HU321,2020-W28,0.7594066755643821,"Epidemic intelligence, subnational weekly data"
8206,Hungary,Hajdu-Bihar,HU321,2020-W29,1.32896168223767,"Epidemic intelligence, subnational weekly data"
8207,Hungary,Hajdu-Bihar,HU321,2020-W30,4.36658838449519,"Epidemic intelligence, subnational weekly data"
8208,Hungary,Hajdu-Bihar,HU321,2020-W31,5.505698397841769,"Epidemic intelligence, subnational weekly data"
8209,Hungary,Hajdu-Bihar,HU321,2020-W32,6.454956742297241,"Epidemic intelligence, subnational weekly data"
8210,Hungary,Hajdu-Bihar,HU321,2020-W33,6.834660080079429,"Epidemic intelligence, subnational weekly data"
8211,Hungary,Hajdu-Bihar,HU321,2020-W34,8.1636217623171,"Epidemic intelligence, subnational weekly data"
8212,Hungary,Hajdu-Bihar,HU321,2020-W35,21.832941922476,"Epidemic intelligence, subnational weekly data"
8213,Hungary,Hajdu-Bihar,HU321,2020-W36,41.957218824932106,"Epidemic intelligence, subnational weekly data"
8214,Hungary,Hajdu-Bihar,HU321,2020-W37,61.1322373829327,"Epidemic intelligence, subnational weekly data"
8215,Hungary,Hajdu-Bihar,HU321,2020-W38,88.47087770325051,"Epidemic intelligence, subnational weekly data"
8216,Hungary,Hajdu-Bihar,HU321,2020-W39,98.7228678233696,"Epidemic intelligence, subnational weekly data"
8217,Hungary,Hajdu-Bihar,HU321,2020-W40,115.050111348004,"Epidemic intelligence, subnational weekly data"
8218,Hungary,Hajdu-Bihar,HU321,2020-W41,163.27243524634198,"Epidemic intelligence, subnational weekly data"
8219,Hungary,Hajdu-Bihar,HU321,2020-W42,188.712558877749,"Epidemic intelligence, subnational weekly data"
8220,Hungary,Hajdu-Bihar,HU321,2020-W43,239.59280614056198,"Epidemic intelligence, subnational weekly data"
8221,Hungary,Hajdu-Bihar,HU321,2020-W44,383.31051949112197,"Epidemic intelligence, subnational weekly data"
8222,Hungary,Hajdu-Bihar,HU321,2020-W45,547.342361413028,"Epidemic intelligence, subnational weekly data"
8223,Hungary,Hajdu-Bihar,HU321,2020-W46,621.384512280555,"Epidemic intelligence, subnational weekly data"
8224,Hungary,Hajdu-Bihar,HU321,2020-W47,667.138764483309,"Epidemic intelligence, subnational weekly data"
8225,Hungary,Hajdu-Bihar,HU321,2020-W48,796.427750998145,"Epidemic intelligence, subnational weekly data"
8226,Hungary,Hajdu-Bihar,HU321,2020-W49,863.0656867789199,"Epidemic intelligence, subnational weekly data"
8227,Hungary,Hajdu-Bihar,HU321,2020-W50,739.4722503308169,"Epidemic intelligence, subnational weekly data"
8228,Hungary,Hajdu-Bihar,HU321,2020-W51,697.515031505885,"Epidemic intelligence, subnational weekly data"
8229,Hungary,Hajdu-Bihar,HU321,2020-W52,436.089283442846,"Epidemic intelligence, subnational weekly data"
8230,Hungary,Hajdu-Bihar,HU321,2020-W53,210.73535246911598,"Epidemic intelligence, subnational weekly data"
8231,Hungary,Hajdu-Bihar,HU321,2021-W01,285.536910012207,"Epidemic intelligence, subnational weekly data"
8232,Hungary,Hajdu-Bihar,HU321,2021-W02,219.278677569215,"Epidemic intelligence, subnational weekly data"
8233,Hungary,Hajdu-Bihar,HU321,2021-W03,153.590000132896,"Epidemic intelligence, subnational weekly data"
8234,Hungary,Hajdu-Bihar,HU321,2021-W04,154.918961815134,"Epidemic intelligence, subnational weekly data"
8235,Hungary,Hajdu-Bihar,HU321,2021-W05,182.44745380434298,"Epidemic intelligence, subnational weekly data"
8236,Hungary,Hajdu-Bihar,HU321,2021-W06,188.712558877749,"Epidemic intelligence, subnational weekly data"
8237,Hungary,Hajdu-Bihar,HU321,2021-W07,266.361891454207,"Epidemic intelligence, subnational weekly data"
8238,Hungary,Hajdu-Bihar,HU321,2021-W08,433.62121174726195,"Epidemic intelligence, subnational weekly data"
8239,Hungary,Hajdu-Bihar,HU321,2021-W09,641.698640851902,"Epidemic intelligence, subnational weekly data"
8240,Hungary,Hajdu-Bihar,HU321,2021-W10,860.597615083335,"Epidemic intelligence, subnational weekly data"
8241,Hungary,Heves,HU312,2020-W15,,"Epidemic intelligence, subnational weekly data"
8242,Hungary,Heves,HU312,2020-W16,3.40807236019235,"Epidemic intelligence, subnational weekly data"
8243,Hungary,Heves,HU312,2020-W17,1.3632289440769398,"Epidemic intelligence, subnational weekly data"
8244,Hungary,Heves,HU312,2020-W18,1.0224217080577098,"Epidemic intelligence, subnational weekly data"
8245,Hungary,Heves,HU312,2020-W19,0.0,"Epidemic intelligence, subnational weekly data"
8246,Hungary,Heves,HU312,2020-W20,0.0,"Epidemic intelligence, subnational weekly data"
