geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d,nachweismethode,type_variant
CH,202048,126620,22755,103865,2271294,1,100,18,-3.1000000000000014,13.1,8606033,1471.29,26391.88,-5558,-64.59,0,-4.2,COVID19Test,2021-06-25_07-49-37,isoweek,2020-48,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
CH,202049,38218,6471,31747,119184,1,100,16.9,0.7999999999999972,18,8606033,444.08,1384.89,4776,55.49,0,14.3,COVID19Test,2021-06-25_07-49-37,isoweek,2020-49,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202049,126032,22691,103341,2397326,1,100,18,0,13.4,8606033,1464.46,27856.34,-588,-6.83,0,-0.5,COVID19Test,2021-06-25_07-49-37,isoweek,2020-49,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
CH,202050,64226,7440,56786,183410,1,100,11.6,-5.299999999999999,15.8,8606033,746.29,2131.18,26008,302.21,0,68.1,COVID19Test,2021-06-25_07-49-37,isoweek,2020-50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202050,145396,24451,120945,2542722,1,100,16.8,-1.1999999999999993,13.6,8606033,1689.47,29545.81,19364,225.01,0,15.4,COVID19Test,2021-06-25_07-49-37,isoweek,2020-50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
CH,202051,67395,7562,59833,250805,1,100,11.2,-0.40000000000000036,14.6,8606033,783.11,2914.29,3169,36.82,0,4.9,COVID19Test,2021-06-25_07-49-37,isoweek,2020-51,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202051,175057,23496,151561,2717779,1,100,13.4,-3.4000000000000004,13.6,8606033,2034.12,31579.93,29661,344.65,0,20.4,COVID19Test,2021-06-25_07-49-37,isoweek,2020-51,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
CH,202052,66004,6640,59364,316809,1,100,10.1,-1.0999999999999996,13.6,8606033,766.95,3681.24,-1391,-16.16,0,-2.1,COVID19Test,2021-06-25_07-49-37,isoweek,2020-52,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202052,139447,19211,120236,2857226,1,100,13.8,0.40000000000000036,13.6,8606033,1620.34,33200.27,-35610,-413.78,0,-20.3,COVID19Test,2021-06-25_07-49-37,isoweek,2020-52,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
CH,202053,45738,6855,38883,362547,1,100,15,4.9,13.8,8606033,531.46,4212.71,-20266,-235.49,0,-30.7,COVID19Test,2021-06-25_07-49-37,isoweek,2020-53,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202053,102924,18011,84913,2960150,1,100,17.5,3.6999999999999993,13.7,8606033,1195.95,34396.22,-36523,-424.39,0,-26.2,COVID19Test,2021-06-25_07-49-37,isoweek,2020-53,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
CH,202101,46734,5990,40744,409281,1,100,12.8,-2.1999999999999993,13.7,8606033,543.04,4755.75,996,11.58,0,2.2,COVID19Test,2021-06-25_07-49-37,isoweek,2021-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202101,119877,18050,101827,3080027,1,100,15.1,-2.4000000000000004,13.8,8606033,1392.94,35789.16,16953,196.99,0,16.5,COVID19Test,2021-06-25_07-49-37,isoweek,2021-01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
CH,202102,40077,4106,35971,449358,1,100,10.2,-2.6000000000000014,13.4,8606033,465.68,5221.43,-6657,-77.36,0,-14.2,COVID19Test,2021-06-25_07-49-37,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202102,106673,12753,93920,3186700,1,100,12,-3.0999999999999996,13.7,8606033,1239.51,37028.68,-13204,-153.43,0,-11,COVID19Test,2021-06-25_07-49-37,isoweek,2021-02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
