"geoRegion","datum","entries","sumTotal","timeframe_7d","offset_last7d","sumTotal_last7d","timeframe_14d","offset_last14d","sumTotal_last14d","timeframe_28d","offset_last28d","sumTotal_last28d","timeframe_phase2","offset_Phase2","sumTotal_Phase2","timeframe_phase2b","offset_Phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","timeframe_all","entries_diff_last_age","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","sumdelta7d","inzdelta7d","type","type_variant","version","datum_unit","entries_letzter_stand","entries_neu_gemeldet","entries_diff_last"
"FL",2021-03-01,0,53,FALSE,54,0,FALSE,54,0,FALSE,54,0,TRUE,1,52,TRUE,1,52,0,0,0.14,0.07,TRUE,4,38747,0,0.36,0.18,136.78,NA,NA,NA,134.2,134.2,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-02,0,53,FALSE,54,0,FALSE,54,0,FALSE,54,0,TRUE,1,52,TRUE,1,52,0,0,0.14,0.07,TRUE,4,38747,0,0.36,0.18,136.78,NA,NA,NA,134.2,134.2,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-03,0,53,FALSE,54,0,FALSE,54,0,FALSE,54,0,TRUE,1,52,TRUE,1,52,0,0,0.14,0.07,TRUE,4,38747,0,0.36,0.18,136.78,NA,NA,NA,134.2,134.2,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-04,1,54,FALSE,54,0,FALSE,54,0,FALSE,54,0,TRUE,1,53,TRUE,1,53,1,1,0.14,0.07,TRUE,4,38747,2.58,0.36,0.18,139.37,NA,NA,NA,136.78,136.78,2.58,2.58,1,2.58,"COVID19Death","","2021-04-06_07-51-19","day",1,0,0
"FL",2021-03-05,0,54,FALSE,54,0,FALSE,54,0,FALSE,54,0,TRUE,1,53,TRUE,1,53,1,1,0.14,0.07,TRUE,4,38747,0,0.36,0.18,139.37,NA,NA,NA,136.78,136.78,2.58,2.58,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-06,0,54,FALSE,54,0,FALSE,54,0,FALSE,54,0,TRUE,1,53,TRUE,1,53,1,1,0.14,0.07,TRUE,4,38747,0,0.36,0.18,139.37,NA,NA,NA,136.78,136.78,2.58,2.58,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-07,0,54,FALSE,54,0,FALSE,54,0,FALSE,54,0,TRUE,1,53,TRUE,1,53,1,1,0.14,0.07,TRUE,4,38747,0,0.36,0.18,139.37,NA,NA,NA,136.78,136.78,2.58,2.58,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-08,0,54,FALSE,54,0,FALSE,54,0,FALSE,54,0,TRUE,1,53,TRUE,1,53,1,1,0,0.07,TRUE,4,38747,0,0,0.18,139.37,NA,NA,NA,136.78,136.78,2.58,2.58,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-09,0,54,FALSE,54,0,FALSE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,1,1,0,0.07,TRUE,4,38747,0,0,0.18,139.37,NA,NA,0,136.78,136.78,2.58,2.58,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-10,0,54,FALSE,54,0,FALSE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,1,1,0,0.07,TRUE,4,38747,0,0,0.18,139.37,NA,NA,0,136.78,136.78,2.58,2.58,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-11,0,54,FALSE,54,0,FALSE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,1,0,0,TRUE,4,38747,0,0,0,139.37,NA,NA,0,136.78,136.78,0,2.58,-1,-2.58,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-12,0,54,FALSE,54,0,FALSE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,1,0,0,TRUE,4,38747,0,0,0,139.37,NA,NA,0,136.78,136.78,0,2.58,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-13,0,54,FALSE,54,0,FALSE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,1,0,0,TRUE,4,38747,0,0,0,139.37,NA,NA,0,136.78,136.78,0,2.58,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-14,0,54,FALSE,54,0,FALSE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,1,0,0,TRUE,4,38747,0,0,0,139.37,NA,NA,0,136.78,136.78,0,2.58,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-15,0,54,FALSE,54,0,FALSE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,1,0,0,TRUE,4,38747,0,0,0,139.37,NA,NA,0,136.78,136.78,0,2.58,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-16,0,54,FALSE,54,0,FALSE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,1,0,0,TRUE,4,38747,0,0,0,139.37,NA,NA,0,136.78,136.78,0,2.58,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-17,0,54,FALSE,54,0,FALSE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,1,0,0,TRUE,4,38747,0,0,0,139.37,NA,NA,0,136.78,136.78,0,2.58,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-18,0,54,FALSE,54,0,FALSE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,0,0,TRUE,4,38747,0,0,0,139.37,NA,NA,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-19,0,54,FALSE,54,0,FALSE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,0,0,TRUE,4,38747,0,0,0,139.37,NA,NA,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-20,0,54,FALSE,54,0,FALSE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,0,0,TRUE,4,38747,0,0,0,139.37,NA,NA,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-21,0,54,FALSE,54,0,FALSE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,0,0,TRUE,4,38747,0,0,0,139.37,NA,NA,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-22,0,54,FALSE,54,0,FALSE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,0,0,TRUE,4,38747,0,0,0,139.37,NA,NA,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-23,0,54,FALSE,54,0,TRUE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,0,0,TRUE,4,38747,0,0,0,139.37,NA,0,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-24,0,54,FALSE,54,0,TRUE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,0,0,TRUE,4,38747,0,0,0,139.37,NA,0,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-25,0,54,FALSE,54,0,TRUE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,0,0,TRUE,4,38747,0,0,0,139.37,NA,0,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-26,0,54,FALSE,54,0,TRUE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,0,0,TRUE,4,38747,0,0,0,139.37,NA,0,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-27,0,54,FALSE,54,0,TRUE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,0,0,TRUE,4,38747,0,0,0,139.37,NA,0,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-28,0,54,FALSE,54,0,TRUE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,0,0,TRUE,4,38747,0,0,0,139.37,NA,0,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-29,0,54,FALSE,54,0,TRUE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,0,0,TRUE,4,38747,0,0,0,139.37,NA,0,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-30,0,54,TRUE,54,0,TRUE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,0,0,TRUE,4,38747,0,0,0,139.37,0,0,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-03-31,0,54,TRUE,54,0,TRUE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,0,NA,TRUE,4,38747,0,0,NA,139.37,0,0,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-04-01,0,54,TRUE,54,0,TRUE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,NA,NA,TRUE,4,38747,0,NA,NA,139.37,0,0,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-04-02,0,54,TRUE,54,0,TRUE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,NA,NA,TRUE,4,38747,0,NA,NA,139.37,0,0,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-04-03,0,54,TRUE,54,0,TRUE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,NA,NA,TRUE,4,38747,0,NA,NA,139.37,0,0,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-04-04,0,54,TRUE,54,0,TRUE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,NA,NA,TRUE,4,38747,0,NA,NA,139.37,0,0,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-04-05,0,54,TRUE,54,0,TRUE,54,0,TRUE,54,0,TRUE,1,53,TRUE,1,53,0,0,NA,NA,TRUE,4,38747,0,NA,NA,139.37,0,0,0,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FL",2021-04-06,0,54,FALSE,54,0,FALSE,54,0,FALSE,54,0,TRUE,1,53,TRUE,1,53,0,0,NA,NA,TRUE,4,38747,0,NA,NA,139.37,NA,NA,NA,136.78,136.78,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-02-24,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,NA,NA,NA,NA,TRUE,4,321783,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-02-25,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,NA,NA,NA,NA,TRUE,4,321783,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-02-26,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,NA,NA,NA,NA,TRUE,4,321783,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-02-27,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,NA,NA,0,NA,TRUE,4,321783,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-02-28,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,NA,NA,0,NA,TRUE,4,321783,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-02-29,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,NA,NA,0,NA,TRUE,4,321783,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-01,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,0,NA,0,0,TRUE,4,321783,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-02,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,0,NA,0,0,TRUE,4,321783,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-03,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,0,NA,0,0,TRUE,4,321783,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-04,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,0,NA,0,0,TRUE,4,321783,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-05,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,0,NA,0,0,TRUE,4,321783,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-06,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,0,NA,0,0,TRUE,4,321783,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-07,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,0,NA,0,0,TRUE,4,321783,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-08,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,0,0,0,0,TRUE,4,321783,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-09,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,0,0,0,0,TRUE,4,321783,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-10,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,0,0,0,0.07,TRUE,4,321783,0,0,0.02,0,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-11,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,0,0,0,0.14,TRUE,4,321783,0,0,0.04,0,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-12,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,0,0,0,0.14,TRUE,4,321783,0,0,0.04,0,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-13,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,0,0,0,0.29,TRUE,4,321783,0,0,0.09,0,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-14,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,0,0,0.14,0.43,TRUE,4,321783,0,0.04,0.13,0,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-15,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,0,0,0.29,0.43,TRUE,4,321783,0,0.09,0.13,0,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-16,0,0,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,0,0,0.29,0.5,TRUE,4,321783,0,0.09,0.16,0,NA,NA,NA,NA,NA,0,0,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-17,1,1,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,1,1,0.57,0.57,TRUE,4,321783,0.31,0.18,0.18,0.31,NA,NA,NA,NA,NA,0.31,0.31,1,0.31,"COVID19Death","","2021-04-06_07-51-19","day",1,0,0
"FR",2020-03-18,1,2,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,2,2,0.86,0.71,TRUE,4,321783,0.31,0.27,0.22,0.62,NA,NA,NA,NA,NA,0.62,0.62,1,0.31,"COVID19Death","","2021-04-06_07-51-19","day",1,0,0
"FR",2020-03-19,0,2,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,2,2,0.86,0.86,TRUE,4,321783,0,0.27,0.27,0.62,NA,NA,NA,NA,NA,0.62,0.62,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-20,2,4,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,4,4,1,0.93,TRUE,4,321783,0.62,0.31,0.29,1.24,NA,NA,NA,NA,NA,1.24,1.24,2,0.62,"COVID19Death","","2021-04-06_07-51-19","day",2,0,0
"FR",2020-03-21,2,6,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,6,6,1,1.07,TRUE,4,321783,0.62,0.31,0.33,1.86,NA,NA,NA,NA,NA,1.86,1.86,2,0.62,"COVID19Death","","2021-04-06_07-51-19","day",2,0,0
"FR",2020-03-22,0,6,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,6,6,1.14,1.29,TRUE,4,321783,0,0.35,0.4,1.86,NA,NA,NA,NA,NA,1.86,1.86,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-03-23,1,7,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,7,7,1.43,1.57,TRUE,4,321783,0.31,0.44,0.49,2.18,NA,NA,NA,NA,NA,2.18,2.18,1,0.32,"COVID19Death","","2021-04-06_07-51-19","day",1,0,0
"FR",2020-03-24,1,8,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,7,8,1.29,1.71,TRUE,4,321783,0.31,0.4,0.53,2.49,NA,NA,NA,NA,NA,2.18,2.49,0,0,"COVID19Death","","2021-04-06_07-51-19","day",1,0,0
"FR",2020-03-25,2,10,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,8,10,1.29,2,TRUE,4,321783,0.62,0.4,0.62,3.11,NA,NA,NA,NA,NA,2.49,3.11,1,0.31,"COVID19Death","","2021-04-06_07-51-19","day",2,0,0
"FR",2020-03-26,2,12,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,10,12,1.71,2.21,TRUE,4,321783,0.62,0.53,0.69,3.73,NA,NA,NA,NA,NA,3.11,3.73,2,0.62,"COVID19Death","","2021-04-06_07-51-19","day",2,0,0
"FR",2020-03-27,1,13,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,9,13,2.14,2.43,TRUE,4,321783,0.31,0.67,0.76,4.04,NA,NA,NA,NA,NA,2.8,4.04,-1,-0.31,"COVID19Death","","2021-04-06_07-51-19","day",1,0,0
"FR",2020-03-28,2,15,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,9,15,2.43,2.43,TRUE,4,321783,0.62,0.76,0.76,4.66,NA,NA,NA,NA,NA,2.8,4.66,0,0,"COVID19Death","","2021-04-06_07-51-19","day",2,0,0
"FR",2020-03-29,3,18,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,12,18,2.86,2.43,TRUE,4,321783,0.93,0.89,0.76,5.59,NA,NA,NA,NA,NA,3.73,5.59,3,0.93,"COVID19Death","","2021-04-06_07-51-19","day",3,0,0
"FR",2020-03-30,4,22,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,15,22,3,2.57,TRUE,4,321783,1.24,0.93,0.8,6.84,NA,NA,NA,NA,NA,4.66,6.84,3,0.93,"COVID19Death","","2021-04-06_07-51-19","day",4,0,0
"FR",2020-03-31,3,25,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,17,24,3.57,2.64,TRUE,4,321783,0.93,1.11,0.82,7.77,NA,NA,NA,NA,NA,5.28,7.46,2,0.62,"COVID19Death","","2021-04-06_07-51-19","day",3,0,0
"FR",2020-04-01,5,30,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,20,28,3.57,2.71,TRUE,4,321783,1.55,1.11,0.84,9.32,NA,NA,NA,NA,NA,6.22,8.7,3,0.94,"COVID19Death","","2021-04-06_07-51-19","day",5,0,0
"FR",2020-04-02,3,33,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,21,31,3.14,2.86,TRUE,4,321783,0.93,0.98,0.89,10.26,NA,NA,NA,NA,NA,6.53,9.63,1,0.31,"COVID19Death","","2021-04-06_07-51-19","day",3,0,0
"FR",2020-04-03,5,38,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,25,34,3,3.07,TRUE,4,321783,1.55,0.93,0.95,11.81,NA,NA,NA,NA,NA,7.77,10.57,4,1.24,"COVID19Death","","2021-04-06_07-51-19","day",5,0,0
"FR",2020-04-04,2,40,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,25,34,2.86,3,TRUE,4,321783,0.62,0.89,0.93,12.43,NA,NA,NA,NA,NA,7.77,10.57,0,0,"COVID19Death","","2021-04-06_07-51-19","day",2,0,0
"FR",2020-04-05,0,40,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,22,34,2.57,2.79,TRUE,4,321783,0,0.8,0.87,12.43,NA,NA,NA,NA,NA,6.84,10.57,-3,-0.93,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-04-06,3,43,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,21,36,2.71,2.79,TRUE,4,321783,0.93,0.84,0.87,13.36,NA,NA,NA,NA,NA,6.53,11.19,-1,-0.31,"COVID19Death","","2021-04-06_07-51-19","day",3,0,0
"FR",2020-04-07,2,45,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,20,37,2.57,2.79,TRUE,4,321783,0.62,0.8,0.87,13.98,NA,NA,NA,NA,NA,6.22,11.5,-1,-0.31,"COVID19Death","","2021-04-06_07-51-19","day",2,0,0
"FR",2020-04-08,3,48,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,18,38,2.43,2.57,TRUE,4,321783,0.93,0.76,0.8,14.92,NA,NA,NA,NA,NA,5.59,11.81,-2,-0.63,"COVID19Death","","2021-04-06_07-51-19","day",3,0,0
"FR",2020-04-09,4,52,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,19,40,2.43,2.57,TRUE,4,321783,1.24,0.76,0.8,16.16,NA,NA,NA,NA,NA,5.9,12.43,1,0.31,"COVID19Death","","2021-04-06_07-51-19","day",4,0,0
"FR",2020-04-10,4,56,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,18,43,2.57,2.43,TRUE,4,321783,1.24,0.8,0.76,17.4,NA,NA,NA,NA,NA,5.59,13.36,-1,-0.31,"COVID19Death","","2021-04-06_07-51-19","day",4,0,0
"FR",2020-04-11,1,57,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,17,42,2.71,2.36,TRUE,4,321783,0.31,0.84,0.73,17.71,NA,NA,NA,NA,NA,5.28,13.05,-1,-0.31,"COVID19Death","","2021-04-06_07-51-19","day",1,0,0
"FR",2020-04-12,0,57,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,17,39,2.57,2.43,TRUE,4,321783,0,0.8,0.76,17.71,NA,NA,NA,NA,NA,5.28,12.12,0,0,"COVID19Death","","2021-04-06_07-51-19","day",0,0,0
"FR",2020-04-13,4,61,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,18,39,2.43,2.43,TRUE,4,321783,1.24,0.76,0.76,18.96,NA,NA,NA,NA,NA,5.59,12.12,1,0.31,"COVID19Death","","2021-04-06_07-51-19","day",4,0,0
"FR",2020-04-14,3,64,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,19,39,2.29,2.36,TRUE,4,321783,0.93,0.71,0.73,19.89,NA,NA,NA,NA,NA,5.9,12.12,1,0.31,"COVID19Death","","2021-04-06_07-51-19","day",3,0,0
"FR",2020-04-15,2,66,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,18,36,2.29,2.14,TRUE,4,321783,0.62,0.71,0.67,20.51,NA,NA,NA,NA,NA,5.59,11.19,-1,-0.31,"COVID19Death","","2021-04-06_07-51-19","day",2,0,0
"FR",2020-04-16,3,69,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,17,36,2.43,1.86,TRUE,4,321783,0.93,0.76,0.58,21.44,NA,NA,NA,NA,NA,5.28,11.19,-1,-0.31,"COVID19Death","","2021-04-06_07-51-19","day",3,0,0
"FR",2020-04-17,3,72,FALSE,408,0,FALSE,408,0,FALSE,405,0,FALSE,86,0,FALSE,104,0,16,34,2.29,1.57,TRUE,4,321783,0.93,0.71,0.49,22.38,NA,NA,NA,NA,NA,4.97,10.57,-1,-0.31,"COVID19Death","","2021-04-06_07-51-19","day",3,0,0
