"date","geoRegion","altersklasse_covid19","entries","type_variant","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity","freq","prct"
202110,"UR","40 - 49",31,"altersklasse_covid19",4775,193,0.65,0.68,4.04,32.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.038,3.8
202111,"UR","40 - 49",30,"altersklasse_covid19",4775,223,0.63,NA,4.67,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.084,8.4
202112,"UR","40 - 49",72,"altersklasse_covid19",4775,295,1.51,NA,6.18,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.064,6.4
202113,"UR","40 - 49",30,"altersklasse_covid19",4775,325,0.63,NA,6.81,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.037,3.7
202052,"UR","50 - 59",0,"altersklasse_covid19",5504,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"UR","50 - 59",0,"altersklasse_covid19",5504,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202101,"UR","50 - 59",29,"altersklasse_covid19",5504,29,0.53,NA,0.53,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.079,7.9
202102,"UR","50 - 59",22,"altersklasse_covid19",5504,51,0.4,0.43,0.93,23.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.051,5.1
202103,"UR","50 - 59",28,"altersklasse_covid19",5504,79,0.51,0.52,1.44,28.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.062,6.2
202104,"UR","50 - 59",58,"altersklasse_covid19",5504,137,1.05,0.68,2.49,37.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.061,6.1
202105,"UR","50 - 59",28,"altersklasse_covid19",5504,165,0.51,0.68,3,37.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.039,3.9
202106,"UR","50 - 59",36,"altersklasse_covid19",5504,201,0.65,0.73,3.65,40.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.063,6.3
202107,"UR","50 - 59",60,"altersklasse_covid19",5504,261,1.09,0.86,4.74,47.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.1,10
202108,"UR","50 - 59",30,"altersklasse_covid19",5504,291,0.55,0.8,5.29,44,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.064,6.4
202109,"UR","50 - 59",42,"altersklasse_covid19",5504,333,0.76,1.15,6.05,63.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.052,5.2
202110,"UR","50 - 59",78,"altersklasse_covid19",5504,411,1.42,1.24,7.47,68.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.096,9.6
202111,"UR","50 - 59",34,"altersklasse_covid19",5504,445,0.62,NA,8.09,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.096,9.6
202112,"UR","50 - 59",164,"altersklasse_covid19",5504,609,2.98,NA,11.06,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.146,14.6
202113,"UR","50 - 59",69,"altersklasse_covid19",5504,678,1.25,NA,12.32,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.086,8.6
202052,"UR","60 - 69",0,"altersklasse_covid19",4670,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"UR","60 - 69",0,"altersklasse_covid19",4670,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202101,"UR","60 - 69",28,"altersklasse_covid19",4670,28,0.6,NA,0.6,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.077,7.7
202102,"UR","60 - 69",25,"altersklasse_covid19",4670,53,0.54,0.74,1.13,34.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.058,5.8
202103,"UR","60 - 69",34,"altersklasse_covid19",4670,87,0.73,0.85,1.86,39.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.075,7.5
202104,"UR","60 - 69",89,"altersklasse_covid19",4670,176,1.91,1.13,3.77,52.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.094,9.4
202105,"UR","60 - 69",64,"altersklasse_covid19",4670,240,1.37,1.24,5.14,57.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.09,9
202106,"UR","60 - 69",38,"altersklasse_covid19",4670,278,0.81,1.49,5.95,69.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.066,6.6
202107,"UR","60 - 69",90,"altersklasse_covid19",4670,368,1.93,1.75,7.88,81.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.149,14.9
202108,"UR","60 - 69",65,"altersklasse_covid19",4670,433,1.39,1.67,9.27,78.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.139,13.9
202109,"UR","60 - 69",107,"altersklasse_covid19",4670,540,2.29,2.1,11.56,98.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.133,13.3
202110,"UR","60 - 69",118,"altersklasse_covid19",4670,658,2.53,2.6,14.09,121.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.146,14.6
202111,"UR","60 - 69",65,"altersklasse_covid19",4670,723,1.39,NA,15.48,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.183,18.3
202112,"UR","60 - 69",205,"altersklasse_covid19",4670,928,4.39,NA,19.87,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.183,18.3
202113,"UR","60 - 69",199,"altersklasse_covid19",4670,1127,4.26,NA,24.13,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.247,24.7
202052,"UR","70 - 79",0,"altersklasse_covid19",3418,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"UR","70 - 79",0,"altersklasse_covid19",3418,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202101,"UR","70 - 79",66,"altersklasse_covid19",3418,66,1.93,NA,1.93,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.181,18.1
202102,"UR","70 - 79",151,"altersklasse_covid19",3418,217,4.42,4.48,6.35,153,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.353,35.3
202103,"UR","70 - 79",197,"altersklasse_covid19",3418,414,5.76,5.49,12.11,187.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.434,43.4
202104,"UR","70 - 79",346,"altersklasse_covid19",3418,760,10.12,6.52,22.24,222.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.367,36.7
202105,"UR","70 - 79",311,"altersklasse_covid19",3418,1071,9.1,6.9,31.33,235.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.437,43.7
202106,"UR","70 - 79",243,"altersklasse_covid19",3418,1314,7.11,8.01,38.44,273.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.424,42.4
202107,"UR","70 - 79",245,"altersklasse_covid19",3418,1559,7.17,8.45,45.61,289,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.406,40.6
202108,"UR","70 - 79",157,"altersklasse_covid19",3418,1716,4.59,7.66,50.2,261.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.335,33.5
202109,"UR","70 - 79",418,"altersklasse_covid19",3418,2134,12.23,7.9,62.43,270,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.518,51.8
202110,"UR","70 - 79",303,"altersklasse_covid19",3418,2437,8.86,8.26,71.3,282.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.374,37.4
202111,"UR","70 - 79",156,"altersklasse_covid19",3418,2593,4.56,NA,75.86,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.438,43.8
202112,"UR","70 - 79",368,"altersklasse_covid19",3418,2961,10.77,NA,86.63,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.328,32.8
202113,"UR","70 - 79",330,"altersklasse_covid19",3418,3291,9.65,NA,96.28,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.41,41
202052,"UR","80+",0,"altersklasse_covid19",2031,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"UR","80+",0,"altersklasse_covid19",2031,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202101,"UR","80+",224,"altersklasse_covid19",2031,224,11.03,NA,11.03,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.614,61.4
202102,"UR","80+",202,"altersklasse_covid19",2031,426,9.95,8.94,20.97,181.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.472,47.2
202103,"UR","80+",179,"altersklasse_covid19",2031,605,8.81,10.49,29.79,213,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.394,39.4
202104,"UR","80+",393,"altersklasse_covid19",2031,998,19.35,11.51,49.14,233.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.416,41.6
202105,"UR","80+",273,"altersklasse_covid19",2031,1271,13.44,11.21,62.58,227.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.383,38.3
202106,"UR","80+",220,"altersklasse_covid19",2031,1491,10.83,11.16,73.41,226.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.384,38.4
202107,"UR","80+",145,"altersklasse_covid19",2031,1636,7.14,11.58,80.55,235.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.24,24
202108,"UR","80+",182,"altersklasse_covid19",2031,1818,8.96,9.14,89.51,185.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.389,38.9
202109,"UR","80+",195,"altersklasse_covid19",2031,2013,9.6,8.74,99.11,177.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.242,24.2
202110,"UR","80+",238,"altersklasse_covid19",2031,2251,11.72,8.18,110.83,166.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.294,29.4
202111,"UR","80+",46,"altersklasse_covid19",2031,2297,2.26,NA,113.1,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.129,12.9
202112,"UR","80+",216,"altersklasse_covid19",2031,2513,10.64,NA,123.73,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.192,19.2
202113,"UR","80+",141,"altersklasse_covid19",2031,2654,6.94,NA,130.67,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.175,17.5
202052,"VD","0 - 9",0,"altersklasse_covid19",86781,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"VD","0 - 9",0,"altersklasse_covid19",86781,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202101,"VD","0 - 9",0,"altersklasse_covid19",86781,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202102,"VD","0 - 9",0,"altersklasse_covid19",86781,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202103,"VD","0 - 9",0,"altersklasse_covid19",86781,0,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202104,"VD","0 - 9",0,"altersklasse_covid19",86781,0,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202105,"VD","0 - 9",0,"altersklasse_covid19",86781,0,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202106,"VD","0 - 9",1,"altersklasse_covid19",86781,1,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202107,"VD","0 - 9",0,"altersklasse_covid19",86781,1,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202108,"VD","0 - 9",0,"altersklasse_covid19",86781,1,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202109,"VD","0 - 9",0,"altersklasse_covid19",86781,1,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202110,"VD","0 - 9",0,"altersklasse_covid19",86781,1,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202111,"VD","0 - 9",0,"altersklasse_covid19",86781,1,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202112,"VD","0 - 9",0,"altersklasse_covid19",86781,1,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202113,"VD","0 - 9",0,"altersklasse_covid19",86781,1,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202052,"VD","10 - 19",0,"altersklasse_covid19",89543,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"VD","10 - 19",0,"altersklasse_covid19",89543,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202101,"VD","10 - 19",4,"altersklasse_covid19",89543,4,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.014,1.4
202102,"VD","10 - 19",16,"altersklasse_covid19",89543,20,0.02,0.03,0.02,25.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.003,0.3
202103,"VD","10 - 19",46,"altersklasse_covid19",89543,66,0.05,0.04,0.07,32.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.005,0.5
202104,"VD","10 - 19",69,"altersklasse_covid19",89543,135,0.08,0.04,0.15,34.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.006,0.6
202105,"VD","10 - 19",43,"altersklasse_covid19",89543,178,0.05,0.05,0.2,40.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.004,0.4
202106,"VD","10 - 19",47,"altersklasse_covid19",89543,225,0.05,0.05,0.25,44.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.003,0.3
202107,"VD","10 - 19",18,"altersklasse_covid19",89543,243,0.02,0.05,0.27,41,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.001,0.1
202108,"VD","10 - 19",47,"altersklasse_covid19",89543,290,0.05,0.04,0.32,34.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.004,0.4
202109,"VD","10 - 19",39,"altersklasse_covid19",89543,329,0.04,0.04,0.37,31.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.003,0.3
202110,"VD","10 - 19",24,"altersklasse_covid19",89543,353,0.03,0.03,0.39,27.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.002,0.2
202111,"VD","10 - 19",25,"altersklasse_covid19",89543,378,0.03,NA,0.42,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.001,0.1
202112,"VD","10 - 19",23,"altersklasse_covid19",89543,401,0.03,NA,0.45,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.001,0.1
202113,"VD","10 - 19",19,"altersklasse_covid19",89543,420,0.02,NA,0.47,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.001,0.1
202052,"VD","20 - 29",0,"altersklasse_covid19",105425,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"VD","20 - 29",4,"altersklasse_covid19",105425,4,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.041,4.1
202101,"VD","20 - 29",16,"altersklasse_covid19",105425,20,0.02,NA,0.02,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.058,5.8
202102,"VD","20 - 29",197,"altersklasse_covid19",105425,217,0.19,0.24,0.21,256,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.037,3.7
202103,"VD","20 - 29",400,"altersklasse_covid19",105425,617,0.38,0.32,0.59,330.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.039,3.9
202104,"VD","20 - 29",620,"altersklasse_covid19",105425,1237,0.59,0.36,1.17,374.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.051,5.1
202105,"VD","20 - 29",555,"altersklasse_covid19",105425,1792,0.53,0.42,1.7,439.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.047,4.7
202106,"VD","20 - 29",522,"altersklasse_covid19",105425,2314,0.5,0.45,2.19,476.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.034,3.4
202107,"VD","20 - 29",310,"altersklasse_covid19",105425,2624,0.29,0.44,2.49,460.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.024,2.4
202108,"VD","20 - 29",471,"altersklasse_covid19",105425,3095,0.45,0.4,2.94,415.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.039,3.9
202109,"VD","20 - 29",459,"altersklasse_covid19",105425,3554,0.44,0.37,3.37,389.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.04,4
202110,"VD","20 - 29",289,"altersklasse_covid19",105425,3843,0.27,0.33,3.65,350.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.027,2.7
202111,"VD","20 - 29",303,"altersklasse_covid19",105425,4146,0.29,NA,3.93,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.017,1.7
202112,"VD","20 - 29",374,"altersklasse_covid19",105425,4520,0.35,NA,4.29,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.019,1.9
202113,"VD","20 - 29",245,"altersklasse_covid19",105425,4765,0.23,NA,4.52,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.015,1.5
202052,"VD","30 - 39",0,"altersklasse_covid19",116644,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"VD","30 - 39",8,"altersklasse_covid19",116644,8,0.01,NA,0.01,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.082,8.2
202101,"VD","30 - 39",23,"altersklasse_covid19",116644,31,0.02,NA,0.03,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.083,8.3
202102,"VD","30 - 39",314,"altersklasse_covid19",116644,345,0.27,0.34,0.3,399.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.058,5.8
202103,"VD","30 - 39",595,"altersklasse_covid19",116644,940,0.51,0.44,0.81,509.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.059,5.9
202104,"VD","30 - 39",986,"altersklasse_covid19",116644,1926,0.85,0.51,1.65,589.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.082,8.2
202105,"VD","30 - 39",871,"altersklasse_covid19",116644,2797,0.75,0.61,2.4,709.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.073,7.3
202106,"VD","30 - 39",772,"altersklasse_covid19",116644,3569,0.66,0.65,3.06,763.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.05,5
202107,"VD","30 - 39",565,"altersklasse_covid19",116644,4134,0.48,0.64,3.54,743,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.044,4.4
202108,"VD","30 - 39",865,"altersklasse_covid19",116644,4999,0.74,0.58,4.29,682.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.072,7.2
202109,"VD","30 - 39",693,"altersklasse_covid19",116644,5692,0.59,0.56,4.88,659.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.06,6
202110,"VD","30 - 39",449,"altersklasse_covid19",116644,6141,0.38,0.53,5.26,619.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.042,4.2
202111,"VD","30 - 39",561,"altersklasse_covid19",116644,6702,0.48,NA,5.75,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.031,3.1
202112,"VD","30 - 39",709,"altersklasse_covid19",116644,7411,0.61,NA,6.35,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.037,3.7
202113,"VD","30 - 39",496,"altersklasse_covid19",116644,7907,0.43,NA,6.78,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.031,3.1
202052,"VD","40 - 49",0,"altersklasse_covid19",117016,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"VD","40 - 49",8,"altersklasse_covid19",117016,8,0.01,NA,0.01,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.082,8.2
202101,"VD","40 - 49",28,"altersklasse_covid19",117016,36,0.02,NA,0.03,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.101,10.1
202102,"VD","40 - 49",450,"altersklasse_covid19",117016,486,0.38,0.43,0.42,501.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.084,8.4
202103,"VD","40 - 49",848,"altersklasse_covid19",117016,1334,0.72,0.57,1.14,669.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.083,8.3
202104,"VD","40 - 49",1128,"altersklasse_covid19",117016,2462,0.96,0.68,2.1,791.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.094,9.4
202105,"VD","40 - 49",1048,"altersklasse_covid19",117016,3510,0.9,0.78,3,916.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.088,8.8
202106,"VD","40 - 49",1178,"altersklasse_covid19",117016,4688,1.01,0.83,4.01,969.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.076,7.6
202107,"VD","40 - 49",861,"altersklasse_covid19",117016,5549,0.74,0.8,4.74,939,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.067,6.7
202108,"VD","40 - 49",900,"altersklasse_covid19",117016,6449,0.77,0.78,5.51,913,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.075,7.5
202109,"VD","40 - 49",826,"altersklasse_covid19",117016,7275,0.71,0.79,6.22,927.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.072,7.2
202110,"VD","40 - 49",632,"altersklasse_covid19",117016,7907,0.54,0.75,6.76,877.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.059,5.9
202111,"VD","40 - 49",946,"altersklasse_covid19",117016,8853,0.81,NA,7.57,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.052,5.2
202112,"VD","40 - 49",1150,"altersklasse_covid19",117016,10003,0.98,NA,8.55,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.059,5.9
202113,"VD","40 - 49",826,"altersklasse_covid19",117016,10829,0.71,NA,9.25,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.051,5.1
202052,"VD","50 - 59",0,"altersklasse_covid19",113315,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"VD","50 - 59",14,"altersklasse_covid19",113315,14,0.01,NA,0.01,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.144,14.4
202101,"VD","50 - 59",38,"altersklasse_covid19",113315,52,0.03,NA,0.05,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.137,13.7
202102,"VD","50 - 59",585,"altersklasse_covid19",113315,637,0.52,0.61,0.56,694.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.109,10.9
202103,"VD","50 - 59",1209,"altersklasse_covid19",113315,1846,1.07,0.84,1.63,948.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.119,11.9
202104,"VD","50 - 59",1516,"altersklasse_covid19",113315,3362,1.34,0.99,2.97,1124.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.126,12.6
202105,"VD","50 - 59",1500,"altersklasse_covid19",113315,4862,1.32,1.15,4.29,1307.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.126,12.6
202106,"VD","50 - 59",1778,"altersklasse_covid19",113315,6640,1.57,1.23,5.86,1390.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.115,11.5
202107,"VD","50 - 59",1246,"altersklasse_covid19",113315,7886,1.1,1.2,6.96,1359.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.097,9.7
202108,"VD","50 - 59",1316,"altersklasse_covid19",113315,9202,1.16,1.22,8.12,1380.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.109,10.9
202109,"VD","50 - 59",1170,"altersklasse_covid19",113315,10372,1.03,1.29,9.15,1465.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.102,10.2
202110,"VD","50 - 59",993,"altersklasse_covid19",113315,11365,0.88,1.26,10.03,1433,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.093,9.3
202111,"VD","50 - 59",1658,"altersklasse_covid19",113315,13023,1.46,NA,11.49,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.092,9.2
202112,"VD","50 - 59",2096,"altersklasse_covid19",113315,15119,1.85,NA,13.34,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.108,10.8
202113,"VD","50 - 59",1552,"altersklasse_covid19",113315,16671,1.37,NA,14.71,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.096,9.6
202052,"VD","60 - 69",0,"altersklasse_covid19",77560,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"VD","60 - 69",6,"altersklasse_covid19",77560,6,0.01,NA,0.01,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.062,6.2
202101,"VD","60 - 69",32,"altersklasse_covid19",77560,38,0.04,NA,0.05,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.116,11.6
202102,"VD","60 - 69",551,"altersklasse_covid19",77560,589,0.71,0.81,0.76,631.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.102,10.2
202103,"VD","60 - 69",1091,"altersklasse_covid19",77560,1680,1.41,1.13,2.17,875.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.107,10.7
202104,"VD","60 - 69",1360,"altersklasse_covid19",77560,3040,1.75,1.41,3.92,1095.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.113,11.3
202105,"VD","60 - 69",1381,"altersklasse_covid19",77560,4421,1.78,1.65,5.7,1282.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.116,11.6
202106,"VD","60 - 69",1706,"altersklasse_covid19",77560,6127,2.2,1.75,7.9,1354,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.11,11
