sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
female,all,CH05,202101,12370,2136,10234,221120,17.3,-2.099999999999998,14.2,0.539,53.900000000000006,589627,2097.94,37501.67,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-01,1792,303.92,16.9,-3.1999999999999886,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH06,202101,7496,1464,6032,136428,19.5,-1.1000000000000014,14,0.539,53.900000000000006,406229,1845.26,33584.01,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-01,776,191.02,11.5,-1.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH07,202101,4883,721,4162,79696,14.8,-6,15.6,0.568,56.8,180350,2707.51,44189.63,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-01,350,194.06,7.7,-0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH01,202101,31,1,30,931,3.2,-20.6,4.7,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-01,-11,NA,-26.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH02,202101,19,4,15,255,21.1,21.1,11,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-01,7,NA,58.3,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH03,202101,10,1,9,153,10,4.1,10.5,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-01,-7,NA,-41.2,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH04,202101,28,2,26,293,7.1,7.1,5.8,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-01,8,NA,40,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH05,202101,4,1,3,34,25,25,8.8,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-01,2,NA,100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH06,202101,3,0,3,29,0,0,10.3,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-01,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH07,202101,4,0,4,9,0,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-01,4,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH01,202102,15913,1680,14233,401966,10.6,-1.0999999999999996,15.9,0.479,47.9,810627,1963.05,49587.05,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-904,-111.52,-5.4,0.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH02,202102,13547,1538,12009,324638,11.4,-3.0999999999999996,14.7,0.47,47,931877,1453.73,34837,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-962,-103.24,-6.6,1.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH03,202102,9090,1005,8085,217600,11.1,-2.200000000000001,11.9,0.468,46.800000000000004,581620,1562.88,37412.74,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-975,-167.63,-9.7,1.3000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH04,202102,12806,1413,11393,351968,11,-3.5,11.4,0.484,48.4,766679,1670.32,45908.13,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-1731,-225.78,-11.9,1.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH05,202102,9100,1100,8000,207246,12.1,-4.299999999999999,14.3,0.492,49.2,594186,1531.51,34878.98,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-1456,-245.04,-13.8,3.200000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH06,202102,6121,922,5199,135449,15.1,-3.799999999999999,13.9,0.478,47.8,412733,1483.04,32817.58,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-292,-70.75,-4.6,1.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH07,202102,3370,340,3030,71450,10.1,-6.1,16.2,0.452,45.2,171141,1969.14,41749.2,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-340,-198.66,-9.2,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH01,202102,17305,1813,15492,459868,10.5,-0.6999999999999993,15.3,0.521,52.1,844124,2050.05,54478.73,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-1558,-184.57,-8.3,-0.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH02,202102,15277,1695,13582,378128,11.1,-2.8000000000000007,14.3,0.53,53,954707,1600.18,39606.71,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-2376,-248.87,-13.5,-1.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH03,202102,10335,1079,9256,242432,10.4,-2.9000000000000004,11.3,0.532,53.2,589537,1753.07,41122.44,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-1701,-288.53,-14.1,-1.2000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH04,202102,13655,1579,12076,386134,11.6,-3.3000000000000007,10.8,0.516,51.6,772596,1767.42,49978.77,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-2949,-381.7,-17.8,-1.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH05,202102,9390,1207,8183,230510,12.9,-4.4,14.2,0.508,50.8,589627,1592.53,39094.21,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-2980,-505.41,-24.1,-3.1000000000000085,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH06,202102,6696,1070,5626,143124,16,-3.5,14.1,0.522,52.2,406229,1648.33,35232.34,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-800,-196.93,-10.7,-1.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH07,202102,4089,414,3675,83785,10.1,-4.700000000000001,15.3,0.548,54.800000000000004,180350,2267.26,46456.89,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-794,-440.25,-16.3,-1.999999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH01,202102,24,1,23,955,4.2,1,4.7,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-7,NA,-22.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH02,202102,9,2,7,264,22.2,1.0999999999999979,11.4,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-10,NA,-52.6,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH03,202102,4,0,4,157,0,-10,10.2,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-6,NA,-60,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH04,202102,14,0,14,307,0,-7.1,5.5,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-14,NA,-50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH05,202102,4,1,3,38,25,0,10.5,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH06,202102,1,0,1,30,0,0,10,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-2,NA,-66.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH07,202102,0,0,NA,9,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-02,-4,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH01,202103,16777,1593,15184,418743,9.5,-1.0999999999999996,15.6,0.48,48,810627,2069.63,51656.68,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,864,106.58,5.4,0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH02,202103,14337,1271,13066,338975,8.9,-2.5,14.5,0.477,47.699999999999996,931877,1538.51,36375.51,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,790,84.78,5.8,0.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH03,202103,10599,881,9718,228199,8.3,-2.799999999999999,11.7,0.475,47.5,581620,1822.32,39235.07,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,1509,259.44,16.6,0.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH04,202103,15079,1300,13779,367047,8.6,-2.4000000000000004,11.3,0.488,48.8,766679,1966.79,47874.93,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,2273,296.47,17.7,0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH05,202103,11660,1013,10647,218906,8.7,-3.4000000000000004,14,0.499,49.9,594186,1962.35,36841.33,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,2560,430.84,28.1,0.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH06,202103,6169,670,5499,141618,10.9,-4.199999999999999,13.8,0.473,47.3,412733,1494.67,34312.26,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,48,11.63,0.8,-0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH07,202103,3454,223,3231,74904,6.5,-3.5999999999999996,15.8,0.448,44.800000000000004,171141,2018.22,43767.42,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,84,49.08,2.5,-0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH01,202103,18130,1773,16357,477998,9.8,-0.6999999999999993,15.1,0.519,51.9,844124,2147.79,56626.51,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,825,97.74,4.8,-0.20000000000000284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH02,202103,15699,1399,14300,393827,8.9,-2.1999999999999993,14,0.522,52.2,954707,1644.38,41251.09,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,422,44.2,2.8,-0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH03,202103,11725,965,10760,254157,8.2,-2.200000000000001,11.1,0.525,52.5,589537,1988.85,43111.29,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,1390,235.78,13.4,-0.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH04,202103,15777,1344,14433,401911,8.5,-3.0999999999999996,10.7,0.511,51.1,772596,2042.08,52020.85,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,2122,274.66,15.5,-0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH05,202103,11705,1067,10638,242215,9.1,-3.8000000000000007,13.9,0.501,50.1,589627,1985.15,41079.36,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,2315,392.62,24.7,-0.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH06,202103,6880,865,6015,150004,12.6,-3.4000000000000004,14,0.527,52.7,406229,1693.63,36925.97,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,184,45.3,2.7,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH07,202103,4261,259,4002,88046,6.1,-4,14.8,0.552,55.2,180350,2362.63,48819.52,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,172,95.37,4.2,0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH01,202103,13,1,12,968,7.7,3.5,4.8,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,-11,NA,-45.8,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH02,202103,14,1,13,278,7.1,-15.1,11.2,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,5,NA,55.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH03,202103,8,1,7,165,12.5,12.5,10.3,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,4,NA,100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH04,202103,19,1,18,326,5.3,5.3,5.5,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,5,NA,35.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH05,202103,2,0,2,40,0,-25,10,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,-2,NA,-50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH06,202103,0,0,NA,30,NA,NA,10,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,-1,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH07,202103,0,0,NA,9,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-03,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH01,202104,17861,1497,16364,436604,8.4,-1.0999999999999996,15.3,0.477,47.699999999999996,810627,2203.36,53860.04,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,1084,133.73,6.5,-0.30000000000000426,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH02,202104,13849,1160,12689,352824,8.4,-0.5,14.2,0.465,46.5,931877,1486.14,37861.65,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,-488,-52.37,-3.4,-1.1999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH03,202104,10243,706,9537,238442,6.9,-1.4000000000000004,11.5,0.446,44.6,581620,1761.12,40996.18,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,-356,-61.2,-3.4,-2.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH04,202104,15640,1072,14568,382687,6.9,-1.6999999999999993,11.1,0.469,46.9,766679,2039.97,49914.89,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,561,73.18,3.7,-1.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH05,202104,11855,829,11026,230761,7,-1.6999999999999993,13.6,0.476,47.599999999999994,594186,1995.17,38836.49,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,195,32.82,1.7,-2.3000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH06,202104,5569,456,5113,147187,8.2,-2.700000000000001,13.6,0.443,44.3,412733,1349.3,35661.55,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,-600,-145.37,-9.7,-3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH07,202104,2785,167,2618,77689,6,-0.5,15.4,0.46,46,171141,1627.31,45394.73,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,-669,-390.91,-19.4,1.1999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH01,202104,19566,1659,17907,497564,8.5,-1.3000000000000007,14.9,0.522,52.2,844124,2317.91,58944.42,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,1436,170.12,7.9,0.30000000000000426,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH02,202104,15937,1333,14604,409764,8.4,-0.5,13.8,0.535,53.5,954707,1669.31,42920.39,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,238,24.93,1.5,1.2999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH03,202104,12709,767,11942,266866,6,-2.1999999999999993,10.9,0.554,55.400000000000006,589537,2155.76,45267.05,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,984,166.91,8.4,2.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH04,202104,17680,1130,16550,419591,6.4,-2.0999999999999996,10.5,0.53,53,772596,2288.39,54309.24,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,1903,246.31,12.1,1.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH05,202104,13055,1012,12043,255270,7.8,-1.2999999999999998,13.6,0.524,52.400000000000006,589627,2214.11,43293.47,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,1350,228.96,11.5,2.3000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH06,202104,6987,570,6417,156991,8.2,-4.4,13.8,0.556,55.60000000000001,406229,1719.97,38645.94,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,107,26.34,1.6,2.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,CH07,202104,3267,173,3094,91313,5.3,-0.7999999999999998,14.5,0.54,54,180350,1811.48,50631,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,-994,-551.15,-23.3,-1.2000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH01,202104,23,0,23,991,0,-7.7,4.6,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,10,NA,76.9,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH02,202104,6,1,5,284,16.7,9.6,11.3,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,-8,NA,-57.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH03,202104,7,0,7,172,0,-12.5,9.9,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,-1,NA,-12.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH04,202104,16,0,16,342,0,-5.3,5.3,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,-3,NA,-15.8,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH05,202104,2,0,2,42,0,0,9.5,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH06,202104,6,0,6,36,0,NA,8.3,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,6,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,CH07,202104,0,0,NA,9,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-04,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH01,202105,21512,1508,20004,458116,7,-1.4000000000000004,14.9,0.476,47.599999999999994,810627,2653.75,56513.79,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-05,3651,450.39,20.4,-0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH02,202105,16143,1027,15116,368967,6.4,-2,13.9,0.465,46.5,931877,1732.31,39593.96,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-05,2294,246.17,16.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH03,202105,11620,614,11006,250062,5.3,-1.6000000000000005,11.2,0.445,44.5,581620,1997.87,42994.05,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-05,1377,236.75,13.4,-0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH04,202105,16792,928,15864,399479,5.5,-1.4000000000000004,10.9,0.482,48.199999999999996,766679,2190.23,52105.12,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-05,1152,150.26,7.4,1.2999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH05,202105,11495,704,10791,242256,6.1,-0.9000000000000004,13.3,0.503,50.3,594186,1934.58,40771.07,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-05,-360,-60.59,-3,2.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH06,202105,6814,510,6304,154001,7.5,-0.6999999999999993,13.3,0.47,47,412733,1650.95,37312.5,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-05,1245,301.65,22.4,2.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,CH07,202105,3503,206,3297,81192,5.9,-0.09999999999999964,15,0.488,48.8,171141,2046.85,47441.58,COVID19Test,sex,2021-06-25_07-49-37,isoweek,2021-05,718,419.54,25.8,2.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
