date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-06-01,SO,4059,275247,159372,1.47,0.88,57.9,2429.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-02,SO,4275,275247,163647,1.55,1,59.45,2744.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-03,SO,261,275247,163908,0.09,1.02,59.55,2809.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-04,SO,3970,275247,167878,1.44,1.05,60.99,2882.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-05,SO,3241,275247,171119,1.18,1.05,62.17,2888.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-06,SO,460,275247,171579,0.17,1.03,62.34,2847.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-07,SO,3914,275247,175493,1.42,1.24,63.76,3403.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-08,SO,4096,275247,179589,1.49,1.22,65.25,3346.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-09,SO,3993,275247,183582,1.45,1.22,66.7,3361,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-10,SO,4151,275247,187733,1.51,1.21,68.21,3339.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-11,SO,3571,275247,191304,1.3,1.19,69.5,3283.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-12,SO,3342,275247,194646,1.21,1.19,70.72,3275.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-13,SO,307,275247,194953,0.11,1.19,70.83,3280,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-14,SO,3527,275247,198480,1.28,1.2,72.11,3298.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-15,SO,4039,275247,202519,1.47,1.2,73.58,3311,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-16,SO,4023,275247,206542,1.46,1.16,75.04,3197.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-17,SO,4281,275247,210823,1.56,1.15,76.59,3153.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-18,SO,3658,275247,214481,1.33,1.15,77.92,3167.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-19,SO,2545,275247,217026,0.92,1.12,78.85,3091.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-20,SO,0,275247,217026,0,1.07,78.85,2935.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-21,SO,3629,275247,220655,1.32,NA,80.17,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-22,SO,3502,275247,224157,1.27,NA,81.44,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-23,SO,2933,275247,227090,1.07,NA,82.5,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2020-12-22,SZ,0,160480,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2020-12-23,SZ,49,160480,49,0.03,NA,0.03,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2020-12-24,SZ,0,160480,49,0,NA,0.03,NA,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2020-12-25,SZ,0,160480,49,0,0.02,0.03,28.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2020-12-26,SZ,50,160480,99,0.03,0.02,0.06,28.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2020-12-27,SZ,0,160480,99,0,0.01,0.06,21.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2020-12-28,SZ,101,160480,200,0.06,0.02,0.12,28.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2020-12-29,SZ,0,160480,200,0,0.02,0.12,28.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2020-12-30,SZ,0,160480,200,0,0.01,0.12,21.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2020-12-31,SZ,51,160480,251,0.03,0.01,0.16,21.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-01,SZ,0,160480,251,0,0,0.16,7.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-02,SZ,0,160480,251,0,0.02,0.16,39.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-03,SZ,0,160480,251,0,0.02,0.16,39.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-04,SZ,0,160480,251,0,0.03,0.16,42.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-05,SZ,223,160480,474,0.14,0.06,0.3,91.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-06,SZ,0,160480,474,0,0.06,0.3,91.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-07,SZ,73,160480,547,0.05,0.06,0.34,91.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-08,SZ,342,160480,889,0.21,0.06,0.55,98.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-09,SZ,1,160480,890,0,0.05,0.55,80.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-10,SZ,1,160480,891,0,0.08,0.56,120.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-11,SZ,52,160480,943,0.03,0.08,0.59,133.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-12,SZ,96,160480,1039,0.06,0.07,0.65,120,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-13,SZ,281,160480,1320,0.18,0.07,0.82,119.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-14,SZ,162,160480,1482,0.1,0.07,0.92,119.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-15,SZ,247,160480,1729,0.15,0.1,1.08,168,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-16,SZ,0,160480,1729,0,0.12,1.08,192.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-17,SZ,0,160480,1729,0,0.13,1.08,206.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-18,SZ,390,160480,2119,0.24,0.14,1.32,226.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-19,SZ,267,160480,2386,0.17,0.14,1.49,220,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-20,SZ,381,160480,2767,0.24,0.14,1.72,220,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-21,SZ,303,160480,3070,0.19,0.14,1.91,220,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-22,SZ,199,160480,3269,0.12,0.12,2.04,187.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-23,SZ,0,160480,3269,0,0.11,2.04,184.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-24,SZ,0,160480,3269,0,0.09,2.04,154,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-25,SZ,161,160480,3430,0.1,0.09,2.14,140.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-26,SZ,247,160480,3677,0.15,0.09,2.29,147,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-27,SZ,168,160480,3845,0.1,0.09,2.4,147,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-28,SZ,209,160480,4054,0.13,0.09,2.53,147,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-29,SZ,244,160480,4298,0.15,0.1,2.68,160.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-30,SZ,0,160480,4298,0,0.13,2.68,210.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-01-31,SZ,0,160480,4298,0,0.15,2.68,238,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-01,SZ,258,160480,4556,0.16,0.17,2.84,278.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-02,SZ,594,160480,5150,0.37,0.2,3.21,315.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-03,SZ,361,160480,5511,0.22,0.2,3.43,315.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-04,SZ,492,160480,6003,0.31,0.2,3.74,315.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-05,SZ,506,160480,6509,0.32,0.21,4.06,339.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-06,SZ,0,160480,6509,0,0.2,4.06,314.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-07,SZ,0,160480,6509,0,0.21,4.06,333.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-08,SZ,422,160480,6931,0.26,0.2,4.32,324.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-09,SZ,419,160480,7350,0.26,0.22,4.58,353,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-10,SZ,494,160480,7844,0.31,0.22,4.89,355.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-11,SZ,432,160480,8276,0.27,0.22,5.16,355.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-12,SZ,704,160480,8980,0.44,0.22,5.6,347.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-13,SZ,18,160480,8998,0.01,0.22,5.61,353.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-14,SZ,0,160480,8998,0,0.22,5.61,350.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-15,SZ,363,160480,9361,0.23,0.23,5.83,359.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-16,SZ,463,160480,9824,0.29,0.2,6.12,325,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-17,SZ,476,160480,10300,0.3,0.2,6.42,322.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-18,SZ,491,160480,10791,0.31,0.2,6.72,322.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-19,SZ,464,160480,11255,0.29,0.21,7.01,337.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-20,SZ,0,160480,11255,0,0.21,7.01,342.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-21,SZ,0,160480,11255,0,0.21,7.01,335,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-22,SZ,466,160480,11721,0.29,0.21,7.3,332.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-23,SZ,500,160480,12221,0.31,0.21,7.62,336.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-24,SZ,424,160480,12645,0.26,0.21,7.88,336.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-25,SZ,475,160480,13120,0.3,0.21,8.18,336.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-26,SZ,493,160480,13613,0.31,0.21,8.48,337.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-27,SZ,0,160480,13613,0,0.21,8.48,334,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-02-28,SZ,0,160480,13613,0,0.22,8.48,347.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-01,SZ,468,160480,14081,0.29,0.22,8.77,354.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-02,SZ,478,160480,14559,0.3,0.25,9.07,407,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-03,SZ,518,160480,15077,0.32,0.25,9.39,407,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-04,SZ,523,160480,15600,0.33,0.25,9.72,407,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-05,SZ,862,160480,16462,0.54,0.27,10.26,427.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-06,SZ,0,160480,16462,0,0.28,10.26,448.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-07,SZ,0,160480,16462,0,0.32,10.26,505.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-08,SZ,609,160480,17071,0.38,0.32,10.64,516.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-09,SZ,628,160480,17699,0.39,0.3,11.03,476.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-10,SZ,915,160480,18614,0.57,0.3,11.6,476.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-11,SZ,604,160480,19218,0.38,0.3,11.98,476.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-12,SZ,580,160480,19798,0.36,0.3,12.34,473.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-13,SZ,0,160480,19798,0,0.29,12.34,471.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-14,SZ,0,160480,19798,0,0.27,12.34,429.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-15,SZ,586,160480,20384,0.37,0.27,12.7,438.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-16,SZ,616,160480,21000,0.38,0.25,13.09,396.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-17,SZ,618,160480,21618,0.39,0.25,13.47,396.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-18,SZ,672,160480,22290,0.42,0.25,13.89,396.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-19,SZ,283,160480,22573,0.18,0.26,14.07,415,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-20,SZ,0,160480,22573,0,0.26,14.07,413.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-21,SZ,0,160480,22573,0,0.26,14.07,408.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-22,SZ,716,160480,23289,0.45,0.25,14.51,398.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-23,SZ,604,160480,23893,0.38,0.28,14.89,444.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-24,SZ,582,160480,24475,0.36,0.28,15.25,444.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-25,SZ,603,160480,25078,0.38,0.28,15.63,444.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-26,SZ,607,160480,25685,0.38,0.27,16.01,429.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-27,SZ,0,160480,25685,0,0.28,16.01,441.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-28,SZ,0,160480,25685,0,0.28,16.01,445.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-29,SZ,608,160480,26293,0.38,0.3,16.38,476.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-30,SZ,692,160480,26985,0.43,0.24,16.82,389.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-03-31,SZ,608,160480,27593,0.38,0.24,17.19,389.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-01,SZ,820,160480,28413,0.51,0.24,17.71,389.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-02,SZ,0,160480,28413,0,0.19,17.71,302.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-03,SZ,0,160480,28413,0,0.19,17.71,307,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-04,SZ,0,160480,28413,0,0.22,17.71,353.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-05,SZ,0,160480,28413,0,0.21,17.71,336.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-06,SZ,721,160480,29134,0.45,0.27,18.15,437.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-07,SZ,934,160480,30068,0.58,0.27,18.74,437.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-08,SZ,699,160480,30767,0.44,0.27,19.17,437.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-09,SZ,711,160480,31478,0.44,0.34,19.61,546.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-10,SZ,0,160480,31478,0,0.34,19.61,546.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-11,SZ,0,160480,31478,0,0.32,19.61,517.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-12,SZ,762,160480,32240,0.47,0.32,20.09,517.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-13,SZ,719,160480,32959,0.45,0.32,20.54,518.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-14,SZ,729,160480,33688,0.45,0.32,20.99,518.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-15,SZ,704,160480,34392,0.44,0.32,21.43,518.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-16,SZ,714,160480,35106,0.44,0.33,21.88,529.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-17,SZ,0,160480,35106,0,0.35,21.88,567.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-18,SZ,0,160480,35106,0,0.38,21.88,619.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-19,SZ,840,160480,35946,0.52,0.43,22.4,696.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-20,SZ,983,160480,36929,0.61,0.49,23.01,780.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-21,SZ,1093,160480,38022,0.68,0.49,23.69,791.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-22,SZ,1244,160480,39266,0.78,0.49,24.47,791.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-23,SZ,1301,160480,40567,0.81,0.51,25.28,820.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-24,SZ,77,160480,40644,0.05,0.54,25.33,859.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-25,SZ,0,160480,40644,0,0.55,25.33,881.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-26,SZ,1043,160480,41687,0.65,0.55,25.98,883.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-27,SZ,1258,160480,42945,0.78,0.54,26.76,860.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-28,SZ,1249,160480,44194,0.78,0.57,27.54,914.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-29,SZ,1259,160480,45453,0.78,0.6,28.32,966.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-04-30,SZ,1135,160480,46588,0.71,0.6,29.03,960.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-01,SZ,457,160480,47045,0.28,0.59,29.32,941.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-02,SZ,366,160480,47411,0.23,0.58,29.54,937.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-03,SZ,998,160480,48409,0.62,0.58,30.17,935.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-04,SZ,1125,160480,49534,0.7,0.59,30.87,953.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-05,SZ,1225,160480,50759,0.76,0.63,31.63,1008.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-06,SZ,1241,160480,52000,0.77,0.67,32.4,1074.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-07,SZ,1265,160480,53265,0.79,0.7,33.19,1118.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-08,SZ,837,160480,54102,0.52,0.72,33.71,1163.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-09,SZ,832,160480,54934,0.52,0.76,34.23,1212.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-10,SZ,1302,160480,56236,0.81,0.7,35.04,1120.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-11,SZ,1444,160480,57680,0.9,0.7,35.94,1122.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-12,SZ,1569,160480,59249,0.98,0.71,36.92,1145.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-13,SZ,595,160480,59844,0.37,0.73,37.29,1166.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-14,SZ,1280,160480,61124,0.8,0.73,38.09,1166,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-15,SZ,999,160480,62123,0.62,0.72,38.71,1149.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-16,SZ,976,160480,63099,0.61,0.72,39.32,1157.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-17,SZ,1299,160480,64398,0.81,0.82,40.13,1318.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-18,SZ,1327,160480,65725,0.83,0.85,40.96,1370.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-19,SZ,1625,160480,67350,1.01,0.86,41.97,1374.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-20,SZ,1722,160480,69072,1.07,0.86,43.04,1385.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-21,SZ,1647,160480,70719,1.03,0.82,44.07,1308.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-22,SZ,1024,160480,71743,0.64,0.84,44.71,1346.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-23,SZ,1057,160480,72800,0.66,0.84,45.36,1348.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-24,SZ,755,160480,73555,0.47,0.83,45.83,1338.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-25,SZ,1595,160480,75150,0.99,0.83,46.83,1333.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-26,SZ,1640,160480,76790,1.02,0.86,47.85,1385.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-27,SZ,1650,160480,78440,1.03,0.88,48.88,1413.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-28,SZ,1612,160480,80052,1,0.94,49.88,1505.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-29,SZ,1387,160480,81439,0.86,0.93,50.75,1492.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-30,SZ,1256,160480,82695,0.78,0.92,51.53,1482.43,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-05-31,SZ,1400,160480,84095,0.87,0.84,52.4,1346.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-01,SZ,1505,160480,85600,0.94,0.82,53.34,1310.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-02,SZ,1567,160480,87167,0.98,0.85,54.32,1364.57,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-03,SZ,697,160480,87864,0.43,0.9,54.75,1443.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-04,SZ,1359,160480,89223,0.85,0.9,55.6,1449.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-05,SZ,1768,160480,90991,1.1,0.91,56.7,1455.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-06,SZ,1807,160480,92798,1.13,0.92,57.83,1473.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-07,SZ,1441,160480,94239,0.9,0.98,58.72,1575.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-08,SZ,1547,160480,95786,0.96,0.99,59.69,1586.29,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-09,SZ,1694,160480,97480,1.06,1.02,60.74,1638.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-10,SZ,1415,160480,98895,0.88,1.03,61.62,1646.71,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-11,SZ,1432,160480,100327,0.89,1.02,62.52,1644.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-12,SZ,2131,160480,102458,1.33,1.01,63.84,1624,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-13,SZ,1867,160480,104325,1.16,0.99,65.01,1587.14,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
2021-06-14,SZ,1423,160480,105748,0.89,0.99,65.89,1582.86,COVID19VaccDosesAdministered,2021-06-25_09-42-12,detailed
