sex,geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
male,NW,202105,1,10,0.5,50,22053,4.53,45.35,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,0,0,-50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,OW,202105,0,14,0,0,19158,0,73.08,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,SG,202105,6,356,0.6,60,256039,2.34,139.04,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-2,-0.78,-25,2.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,SH,202105,2,30,1,100,40768,4.91,73.59,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,2,4.91,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,SO,202105,0,118,NA,NA,137659,0,85.72,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-1,-0.73,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,SZ,202105,1,123,0.2,20,82213,1.22,149.61,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-2,-2.43,-66.7,-17.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,TG,202105,5,203,0.556,55.60000000000001,140885,3.55,144.09,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,1,0.71,25,-1.4999999999999858,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,TI,202105,7,472,0.636,63.6,171141,4.09,275.8,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-2,-1.17,-22.2,10.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,UR,202105,0,21,NA,NA,18739,0,112.07,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,VD,202105,4,480,0.333,33.300000000000004,395189,1.01,121.46,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-6,-1.52,-60,-25.499999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,VS,202105,9,360,0.45,45,171254,5.26,210.21,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-2,-1.16,-18.2,-19.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,ZG,202105,1,38,0.25,25,64594,1.55,58.83,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,1,1.55,NA,25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,ZH,202105,19,609,0.559,55.900000000000006,766679,2.48,79.43,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,3,0.39,18.8,13.800000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,AG,202105,7,271,0.7,70,341112,2.05,79.45,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-1,-0.3,-12.5,39.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,AI,202105,0,6,NA,NA,7825,0,76.68,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,AR,202105,3,23,1,100,27507,10.91,83.62,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,3,10.91,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,BE,202105,10,463,0.556,55.60000000000001,529304,1.89,87.47,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-9,-1.7,-47.4,11.400000000000006,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,BL,202105,2,103,0.667,66.7,147578,1.36,69.79,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,0,0,16.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,BS,202105,0,95,0,0,100847,0,94.2,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-3,-2.97,-100,-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,FL,202105,1,29,1,100,19532,5.12,148.47,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,1,5.12,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,FR,202105,2,183,0.5,50,160630,1.25,113.93,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-1,-0.62,-33.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,GE,202105,4,336,0.5,50,259944,1.54,129.26,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,2,0.77,100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,GL,202105,1,20,0.5,50,20044,4.99,99.78,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,0,0,33.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,GR,202105,0,76,NA,NA,99314,0,76.52,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-4,-4.03,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,JU,202105,0,26,NA,NA,37184,0,69.92,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,LU,202105,1,137,0.25,25,207144,0.48,66.14,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-2,-0.97,-66.7,-35,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,NE,202105,0,125,0,0,90001,0,138.89,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-2,-2.22,-100,-33.300000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,NW,202105,1,10,0.5,50,21034,4.75,47.54,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,1,4.75,NA,50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,OW,202105,1,19,1,100,18772,5.33,101.21,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,SG,202105,4,312,0.4,40,254695,1.57,122.5,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-2,-0.79,-33.3,-2.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,SH,202105,0,27,0,0,41580,0,64.94,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,SO,202105,0,128,NA,NA,137588,0,93.03,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-1,-0.73,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,SZ,202105,4,75,0.8,80,78267,5.11,95.83,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-1,-1.28,-20,17.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,TG,202105,4,165,0.444,44.4,138662,2.88,118.99,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,1,0.72,33.3,1.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,TI,202105,4,365,0.364,36.4,180350,2.22,202.38,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-4,-2.22,-50,-10.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,UR,202105,0,16,NA,NA,17964,0,89.07,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,VD,202105,8,419,0.667,66.7,409909,1.95,102.22,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,1,0.24,14.3,25.500000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,VS,202105,11,259,0.55,55.00000000000001,174271,6.31,148.62,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,5,2.87,83.3,19.70000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,ZG,202105,3,47,0.75,75,63048,4.76,74.55,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,2,3.17,200,-25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,ZH,202105,15,587,0.441,44.1,772596,1.94,75.98,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,-7,-0.91,-31.8,-13.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,AG,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,AI,202105,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,AR,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,BE,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,BL,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,BS,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,FL,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,FR,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,GE,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,GL,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,GR,202105,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,JU,202105,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,LU,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,NE,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,NW,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,OW,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,SG,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,SH,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,SO,202105,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,SZ,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,TG,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,TI,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,UR,202105,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,VD,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,VS,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,ZG,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,ZH,202105,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-05,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,AG,202106,3,326,0.429,42.9,344733,0.87,94.57,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,0,0,12.899999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,AI,202106,0,9,NA,NA,8303,0,108.39,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,AR,202106,3,38,1,100,27938,10.74,136.02,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,3,10.74,NA,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,BE,202106,13,534,0.65,65,510170,2.55,104.67,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,5,0.98,62.5,20.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,BL,202106,2,104,1,100,141890,1.41,73.3,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,1,0.71,100,66.69999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,BS,202106,1,98,0.5,50,94997,1.05,103.16,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,0,0,-50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,FL,202106,1,26,1,100,19215,5.2,135.31,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,1,5.2,NA,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,FR,202106,1,220,0.333,33.300000000000004,161153,0.62,136.52,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-1,-0.62,-50,-16.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,GE,202106,3,382,0.75,75,244184,1.23,156.44,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-1,-0.41,-25,25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,GL,202106,0,38,NA,NA,20546,0,184.95,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-1,-4.87,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,GR,202106,3,91,1,100,99707,3.01,91.27,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,3,3.01,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,JU,202106,0,31,0,0,36400,0,85.16,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,LU,202106,4,155,0.667,66.7,205976,1.94,75.25,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,1,0.48,33.3,-8.299999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,NE,202106,6,169,0.6,60,86495,6.94,195.39,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,5,5.78,500,-40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,NW,202106,1,11,0.5,50,22053,4.53,49.88,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,OW,202106,1,15,1,100,19158,5.22,78.3,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,1,5.22,NA,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,SG,202106,2,358,0.286,28.599999999999998,256039,0.78,139.82,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-4,-1.56,-66.7,-31.400000000000002,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,SH,202106,1,31,1,100,40768,2.45,76.04,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-1,-2.46,-50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,SO,202106,0,118,0,0,137659,0,85.72,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,SZ,202106,0,123,0,0,82213,0,149.61,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-1,-1.22,-100,-20,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,TG,202106,5,208,0.714,71.39999999999999,140885,3.55,147.64,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,0,0,15.799999999999983,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,TI,202106,2,474,0.667,66.7,171141,1.17,276.96,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-5,-2.92,-71.4,3.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,UR,202106,0,21,0,0,18739,0,112.07,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,VD,202106,6,486,0.6,60,395189,1.52,122.98,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,2,0.51,50,26.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,VS,202106,4,364,0.4,40,171254,2.34,212.55,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-5,-2.92,-55.6,-5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,ZG,202106,0,38,NA,NA,64594,0,58.83,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-1,-1.55,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,ZH,202106,14,623,0.609,60.9,766679,1.83,81.26,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-5,-0.65,-26.3,4.999999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,AG,202106,4,275,0.571,57.099999999999994,341112,1.17,80.62,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-3,-0.88,-42.9,-12.900000000000006,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,AI,202106,0,6,NA,NA,7825,0,76.68,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,AR,202106,0,23,0,0,27507,0,83.62,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-3,-10.91,-100,-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,BE,202106,7,470,0.35,35,529304,1.32,88.8,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-3,-0.57,-30,-20.60000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,BL,202106,0,103,0,0,147578,0,69.79,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-2,-1.36,-100,-66.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,BS,202106,1,96,0.5,50,100847,0.99,95.19,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,1,0.99,NA,50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,FL,202106,0,29,0,0,19532,0,148.47,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-1,-5.12,-100,-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,FR,202106,2,185,0.667,66.7,160630,1.25,115.17,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,0,0,16.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,GE,202106,1,337,0.25,25,259944,0.38,129.64,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-3,-1.16,-75,-25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,GL,202106,0,20,NA,NA,20044,0,99.78,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-1,-4.99,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,GR,202106,0,76,0,0,99314,0,76.52,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,JU,202106,1,27,1,100,37184,2.69,72.61,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,1,2.69,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,LU,202106,2,139,0.333,33.300000000000004,207144,0.97,67.1,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,1,0.49,100,8.300000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,NE,202106,4,129,0.4,40,90001,4.44,143.33,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,4,4.44,NA,40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,NW,202106,1,11,0.5,50,21034,4.75,52.3,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,OW,202106,0,19,0,0,18772,0,101.21,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-1,-5.33,-100,-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,SG,202106,5,317,0.714,71.39999999999999,254695,1.96,124.46,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,1,0.39,25,31.39999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,SH,202106,0,27,0,0,41580,0,64.94,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,SO,202106,1,129,1,100,137588,0.73,93.76,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,1,0.73,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,SZ,202106,1,76,1,100,78267,1.28,97.1,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-3,-3.83,-75,20,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,TG,202106,2,167,0.286,28.599999999999998,138662,1.44,120.44,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-2,-1.44,-50,-15.8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,TI,202106,1,366,0.333,33.300000000000004,180350,0.55,202.94,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-3,-1.67,-75,-3.0999999999999943,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,UR,202106,1,17,1,100,17964,5.57,94.63,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,1,5.57,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,VD,202106,4,423,0.4,40,409909,0.98,103.19,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-4,-0.97,-50,-26.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,VS,202106,6,265,0.6,60,174271,3.44,152.06,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-5,-2.87,-45.5,4.999999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,ZG,202106,0,47,NA,NA,63048,0,74.55,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-3,-4.76,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,ZH,202106,9,596,0.391,39.1,772596,1.16,77.14,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,-6,-0.78,-40,-5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,AG,202106,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,AI,202106,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,AR,202106,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,BE,202106,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,BL,202106,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,BS,202106,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,FL,202106,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,FR,202106,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,GE,202106,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,GL,202106,0,0,NA,NA,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,GR,202106,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-06-25_07-49-37,isoweek,2021-06,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
