nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
all,SG,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,510734,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-21,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,82348,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-21,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,275247,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-21,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,160480,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-21,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,279547,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-21,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-21,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,36703,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-21,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,805098,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-21,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,345525,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-21,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,127642,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-21,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-21,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202022,1610,24,1586,1610,1.5,NA,1.5,1,100,685845,234.75,234.75,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,1610,234.75,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202022,22,0,22,22,0,NA,0,1,100,16128,136.41,136.41,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,22,136.41,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202022,90,0,90,90,0,NA,0,1,100,55445,162.32,162.32,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,90,162.32,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202022,2324,14,2310,2324,0.6,NA,0.6,1,100,1039474,223.57,223.57,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,2324,223.57,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202022,953,5,948,953,0.5,NA,0.5,1,100,289468,329.22,329.22,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,953,329.22,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202022,922,3,919,922,0.3,NA,0.3,1,100,195844,470.78,470.78,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,922,470.78,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202022,421,0,421,421,0,NA,0,1,100,38747,1086.54,1086.54,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,421,1086.54,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202022,847,7,840,847,0.8,NA,0.8,1,100,321783,263.22,263.22,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,847,263.22,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202022,2941,28,2913,2941,1,NA,1,1,100,504128,583.38,583.38,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,2941,583.38,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202022,69,0,69,69,0,NA,0,1,100,40590,169.99,169.99,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,69,169.99,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202022,432,2,430,432,0.5,NA,0.5,1,100,199021,217.06,217.06,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,432,217.06,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202022,344,3,341,344,0.9,NA,0.9,1,100,73584,467.49,467.49,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,344,467.49,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202022,846,5,841,846,0.6,NA,0.6,1,100,413120,204.78,204.78,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,846,204.78,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NE,202022,746,5,741,746,0.7,NA,0.7,1,100,176496,422.67,422.67,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,746,422.67,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NW,202022,93,1,92,93,1.1,NA,1.1,1,100,43087,215.84,215.84,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,93,215.84,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,OW,202022,63,0,63,63,0,NA,0,1,100,37930,166.1,166.1,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,63,166.1,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SG,202022,948,2,946,948,0.2,NA,0.2,1,100,510734,185.62,185.62,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,948,185.62,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202022,196,2,194,196,1,NA,1,1,100,82348,238.01,238.01,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,196,238.01,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202022,706,11,695,706,1.6,NA,1.6,1,100,275247,256.5,256.5,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,706,256.5,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202022,340,0,340,340,0,NA,0,1,100,160480,211.86,211.86,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,340,211.86,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202022,455,4,451,455,0.9,NA,0.9,1,100,279547,162.76,162.76,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,455,162.76,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202022,1286,15,1271,1286,1.2,NA,1.2,1,100,351491,365.87,365.87,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,1286,365.87,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202022,37,0,37,37,0,NA,0,1,100,36703,100.81,100.81,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,37,100.81,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202022,3962,26,3936,3962,0.7,NA,0.7,1,100,805098,492.11,492.11,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,3962,492.11,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202022,858,11,847,858,1.3,NA,1.3,1,100,345525,248.32,248.32,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,858,248.32,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202022,256,0,256,256,0,NA,0,1,100,127642,200.56,200.56,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,256,200.56,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202022,4996,38,4958,4996,0.8,NA,0.8,1,100,1539275,324.57,324.57,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-22,4996,324.57,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202023,1665,13,1652,3275,0.8,-0.7,1.1,1,100,685845,242.77,477.51,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,55,8.02,3.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202023,26,0,26,48,0,0,0,1,100,16128,161.21,297.62,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,4,24.8,18.2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202023,93,0,93,183,0,0,0,1,100,55445,167.73,330.06,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,3,5.41,3.3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202023,2341,8,2333,4665,0.3,-0.3,0.5,1,100,1039474,225.21,448.78,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,17,1.64,0.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202023,1119,2,1117,2072,0.2,-0.3,0.3,1,100,289468,386.57,715.8,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,166,57.35,17.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202023,1021,4,1017,1943,0.4,0.10000000000000003,0.4,1,100,195844,521.33,992.12,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,99,50.55,10.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202023,379,0,379,800,0,0,0,1,100,38747,978.14,2064.68,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,-42,-108.4,-10,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202023,817,15,802,1664,1.8,1,1.3,1,100,321783,253.9,517.12,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,-30,-9.32,-3.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202023,2068,19,2049,5009,0.9,-0.09999999999999998,0.9,1,100,504128,410.21,993.6,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,-873,-173.17,-29.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202023,69,0,69,138,0,0,0,1,100,40590,169.99,339.99,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202023,379,3,376,811,0.8,0.30000000000000004,0.6,1,100,199021,190.43,407.49,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,-53,-26.63,-12.3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202023,294,1,293,638,0.3,-0.6000000000000001,0.6,1,100,73584,399.54,867.04,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,-50,-67.95,-14.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202023,783,3,780,1629,0.4,-0.19999999999999996,0.5,1,100,413120,189.53,394.32,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,-63,-15.25,-7.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NE,202023,664,8,656,1410,1.2,0.5,0.9,1,100,176496,376.21,798.88,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,-82,-46.46,-11,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NW,202023,86,0,86,179,0,-1.1,0.6,1,100,43087,199.6,415.44,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,-7,-16.24,-7.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,OW,202023,68,0,68,131,0,0,0,1,100,37930,179.28,345.37,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,5,13.18,7.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SG,202023,893,2,891,1841,0.2,0,0.2,1,100,510734,174.85,360.46,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,-55,-10.77,-5.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202023,235,2,233,431,0.9,-0.09999999999999998,0.9,1,100,82348,285.37,523.39,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,39,47.36,19.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202023,664,3,661,1370,0.5,-1.1,1,1,100,275247,241.24,497.73,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,-42,-15.26,-5.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202023,405,0,405,745,0,0,0,1,100,160480,252.37,464.23,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,65,40.51,19.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202023,473,1,472,928,0.2,-0.7,0.5,1,100,279547,169.2,331.97,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,18,6.44,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202023,967,5,962,2253,0.5,-0.7,0.9,1,100,351491,275.11,640.98,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,-319,-90.76,-24.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202023,35,0,35,72,0,0,0,1,100,36703,95.36,196.17,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,-2,-5.45,-5.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202023,4553,30,4523,8515,0.7,0,0.7,1,100,805098,565.52,1057.64,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,591,73.41,14.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202023,734,11,723,1592,1.5,0.19999999999999996,1.4,1,100,345525,212.43,460.75,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,-124,-35.89,-14.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202023,247,1,246,503,0.4,0.4,0.2,1,100,127642,193.51,394.07,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,-9,-7.05,-3.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202023,4953,23,4930,9949,0.5,-0.30000000000000004,0.6,1,100,1539275,321.77,646.34,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-23,-43,-2.8,-0.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202024,2325,16,2309,5600,0.7,-0.10000000000000009,0.9,1,100,685845,339,816.51,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,660,96.23,39.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AI,202024,23,0,23,71,0,0,0,1,100,16128,142.61,440.23,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,-3,-18.6,-11.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AR,202024,123,0,123,306,0,0,0,1,100,55445,221.84,551.9,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,30,54.11,32.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BE,202024,3893,48,3845,8558,1.2,0.8999999999999999,0.8,1,100,1039474,374.52,823.3,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,1552,149.31,66.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BL,202024,1764,2,1762,3836,0.1,-0.1,0.2,1,100,289468,609.39,1325.19,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,645,222.82,57.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BS,202024,1293,1,1292,3236,0.1,-0.30000000000000004,0.2,1,100,195844,660.22,1652.34,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,272,138.89,26.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FL,202024,304,0,304,1104,0,0,0,1,100,38747,784.58,2849.25,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,-75,-193.56,-19.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FR,202024,1097,10,1087,2761,0.9,-0.9,1.2,1,100,321783,340.91,858.03,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,280,87.01,34.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GE,202024,2410,9,2401,7419,0.4,-0.5,0.8,1,100,504128,478.05,1471.65,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,342,67.84,16.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GL,202024,71,0,71,209,0,0,0,1,100,40590,174.92,514.91,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,2,4.93,2.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GR,202024,532,4,528,1343,0.8,0,0.7,1,100,199021,267.31,674.8,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,153,76.88,40.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,JU,202024,266,3,263,904,1.1,0.8,0.8,1,100,73584,361.49,1228.53,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,-28,-38.05,-9.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,LU,202024,1136,4,1132,2765,0.4,0,0.4,1,100,413120,274.98,669.3,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,353,85.45,45.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NE,202024,1072,4,1068,2482,0.4,-0.7999999999999999,0.7,1,100,176496,607.38,1406.26,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,408,231.17,61.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NW,202024,103,0,103,282,0,0,0.4,1,100,43087,239.05,654.49,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,17,39.45,19.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,OW,202024,101,0,101,232,0,0,0,1,100,37930,266.28,611.65,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,33,87,48.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SG,202024,1309,10,1299,3150,0.8,0.6000000000000001,0.4,1,100,510734,256.3,616.76,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,416,81.45,46.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SH,202024,278,3,275,709,1.1,0.20000000000000007,1,1,100,82348,337.59,860.98,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,43,52.22,18.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SO,202024,814,4,810,2184,0.5,0,0.8,1,100,275247,295.73,793.47,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,150,54.49,22.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SZ,202024,496,1,495,1241,0.2,0.2,0.1,1,100,160480,309.07,773.31,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,91,56.7,22.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TG,202024,706,0,706,1634,0,-0.2,0.3,1,100,279547,252.55,584.52,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,233,83.35,49.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TI,202024,933,8,925,3186,0.9,0.4,0.9,1,100,351491,265.44,906.42,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,-34,-9.67,-3.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,UR,202024,59,0,59,131,0,0,0,1,100,36703,160.75,356.92,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,24,65.39,68.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VD,202024,5862,34,5828,14377,0.6,-0.09999999999999998,0.6,1,100,805098,728.11,1785.75,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,1309,162.59,28.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VS,202024,988,20,968,2580,2,0.5,1.6,1,100,345525,285.94,746.69,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,254,73.51,34.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZG,202024,503,14,489,1006,2.8,2.4,1.5,1,100,127642,394.07,788.14,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,256,200.56,103.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZH,202024,7561,26,7535,17510,0.3,-0.2,0.5,1,100,1539275,491.21,1137.55,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-24,2608,169.44,52.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AG,202025,3206,13,3193,8806,0.4,-0.29999999999999993,0.7,1,100,685845,467.45,1283.96,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,881,128.45,37.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AI,202025,38,0,38,109,0,0,0,1,100,16128,235.62,675.84,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,15,93.01,65.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AR,202025,181,0,181,487,0,0,0,1,100,55445,326.45,878.35,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,58,104.61,47.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BE,202025,5295,12,5283,13853,0.2,-1,0.6,1,100,1039474,509.39,1332.69,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,1402,134.87,36,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BL,202025,1639,3,1636,5475,0.2,0.1,0.2,1,100,289468,566.21,1891.4,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,-125,-43.18,-7.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BS,202025,1036,3,1033,4272,0.3,0.19999999999999998,0.3,1,100,195844,528.99,2181.33,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,-257,-131.23,-19.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FL,202025,403,0,403,1507,0,0,0,1,100,38747,1040.08,3889.33,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,99,255.5,32.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FR,202025,1557,12,1545,4318,0.8,-0.09999999999999998,1,1,100,321783,483.87,1341.9,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,460,142.96,41.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GE,202025,3395,17,3378,10814,0.5,0.09999999999999998,0.7,1,100,504128,673.44,2145.09,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,985,195.39,40.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GL,202025,142,0,142,351,0,0,0,1,100,40590,349.84,864.75,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,71,174.92,100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GR,202025,715,0,715,2058,0,-0.8,0.4,1,100,199021,359.26,1034.06,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,183,91.95,34.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,JU,202025,324,3,321,1228,0.9,-0.20000000000000007,0.8,1,100,73584,440.31,1668.84,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,58,78.82,21.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,LU,202025,1589,8,1581,4354,0.5,0.09999999999999998,0.5,1,100,413120,384.63,1053.93,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,453,109.65,39.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NE,202025,1206,5,1201,3688,0.4,0,0.6,1,100,176496,683.3,2089.57,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,134,75.92,12.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NW,202025,150,0,150,432,0,0,0.2,1,100,43087,348.13,1002.62,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,47,109.08,45.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,OW,202025,141,0,141,373,0,0,0,1,100,37930,371.74,983.39,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,40,105.46,39.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SG,202025,1995,3,1992,5145,0.2,-0.6000000000000001,0.3,1,100,510734,390.61,1007.37,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,686,134.31,52.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SH,202025,365,1,364,1074,0.3,-0.8,0.7,1,100,82348,443.24,1304.22,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,87,105.65,31.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SO,202025,1089,4,1085,3273,0.4,-0.09999999999999998,0.7,1,100,275247,395.64,1189.11,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,275,99.91,33.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SZ,202025,693,5,688,1934,0.7,0.49999999999999994,0.3,1,100,160480,431.83,1205.13,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,197,122.76,39.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TG,202025,1126,1,1125,2760,0.1,0.1,0.2,1,100,279547,402.79,987.31,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,420,150.24,59.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TI,202025,1053,7,1046,4239,0.7,-0.20000000000000007,0.8,1,100,351491,299.58,1206.01,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,120,34.14,12.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,UR,202025,95,0,95,226,0,0,0,1,100,36703,258.83,615.75,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,36,98.08,61,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VD,202025,7748,36,7712,22125,0.5,-0.09999999999999998,0.6,1,100,805098,962.37,2748.11,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,1886,234.26,32.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VS,202025,1439,26,1413,4019,1.8,-0.19999999999999996,1.7,1,100,345525,416.47,1163.16,COVID19Test,,2021-06-25_07-49-37,isoweek,2020-25,451,130.53,45.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
